X_mm,Y_mm,Timestamp
470,336,1771844445.006834
280,333,1771844445.0784447
266,332,1771844445.1442418
262,330,1771844445.1442418
271,326,1771844445.2072265
408,320,1771844445.2594223
292,318,1771844445.332555
283,317,1771844445.4148169
288,313,1771844445.4148169
404,315,1771844445.4801207
290,221,1771844445.5433285
287,306,1771844445.5433285
292,304,1771844445.6042397
405,306,1771844445.6593535
403,305,1771844445.7318013
285,298,1771844445.79747
290,300,1771844445.79747
414,296,1771844445.861031
307,294,1771844445.9244075
293,293,1771844445.9877906
429,290,1771844445.9877906
409,287,1771844446.0511892
310,286,1771844446.1122842
276,279,1771844446.177813
282,188,1771844446.2409825
558,278,1771844446.2409825
319,276,1771844446.3039155
286,274,1771844446.3673167
272,273,1771844446.4283788
268,270,1771844446.49181
269,263,1771844446.4941156
265,266,1771844446.5575595
260,259,1771844446.6209996
261,261,1771844446.6736171
261,255,1771844446.6736171
261,255,1771844446.747554
177,253,1771844446.8215175
259,250,1771844446.87196
258,248,1771844446.9377706
256,247,1771844446.9377706
258,244,1771844446.9988437
156,243,1771844447.0622802
253,240,1771844447.127934
257,187,1771844447.191352
257,236,1771844447.191352
260,232,1771844447.254512
259,230,1771844447.31756
259,225,1771844447.3808584
259,227,1771844447.4332488
259,223,1771844447.4332488
258,222,1771844447.4973047
257,218,1771844447.5445747
259,212,1771844447.6145833
259,214,1771844447.669681
259,204,1771844447.733456
253,211,1771844447.733456
254,210,1771844447.8073592
253,210,1771844447.8812854
253,210,1771844447.9551113
253,211,1771844447.9551113
255,212,1771844448.0186641
259,216,1771844448.081948
257,214,1771844448.1451705
259,219,1771844448.1452641
258,222,1771844448.206002
257,225,1771844448.2714055
259,226,1771844448.3325312
259,224,1771844448.397928
259,232,1771844448.397928
258,234,1771844448.4610949
259,235,1771844448.5242515
259,237,1771844448.5872083
259,239,1771844448.5872083
254,243,1771844448.6482582
256,245,1771844448.7034082
257,248,1771844448.7666972
256,246,1771844448.8300803
256,252,1771844448.838544
263,249,1771844448.9123104
143,257,1771844448.9672878
262,254,1771844449.0303147
261,243,1771844449.1041682
261,264,1771844449.1041682
262,265,1771844449.1857684
265,267,1771844449.2412775
268,271,1771844449.2412775
275,272,1771844449.3146305
273,274,1771844449.3698554
289,278,1771844449.4307296
563,280,1771844449.4968154
561,282,1771844449.4968154
281,283,1771844449.5601957
282,285,1771844449.6339657
318,289,1771844449.6864212
413,290,1771844449.6864212
427,292,1771844449.7586718
297,292,1771844449.8113477
311,297,1771844449.884886
412,299,1771844449.937611
290,303,1771844449.937611
287,304,1771844450.0114152
409,306,1771844450.0323663
403,310,1771844450.0960226
285,311,1771844450.1592767
286,313,1771844450.2226362
405,311,1771844450.2940197
409,318,1771844450.3487647
287,320,1771844450.3487647
284,323,1771844450.4119272
291,321,1771844450.4644368
407,328,1771844450.5378473
267,325,1771844450.5378473
268,332,1771844450.6006553
266,330,1771844450.6611652
288,336,1771844450.7258751
474,217,1771844450.788955
524,336,1771844450.788955
258,344,1771844450.83927
259,347,1771844450.8943226
258,348,1771844450.9576387
276,346,1771844451.0208755
283,348,1771844451.073694
251,351,1771844451.1452596
246,357,1771844451.1453614
250,355,1771844451.2075589
254,356,1771844451.2741
266,360,1771844451.3374465
259,362,1771844451.3374465
247,368,1771844451.4005623
210,371,1771844451.461624
242,373,1771844451.5271413
249,253,1771844451.5905511
263,377,1771844451.5905511
261,380,1771844451.6538198
256,378,1771844451.7175283
248,379,1771844451.7808173
247,226,1771844451.8440306
250,389,1771844451.8440306
255,392,1771844451.9061599
259,389,1771844451.9683921
258,392,1771844452.0292132
268,383,1771844452.08422
273,397,1771844452.08422
271,403,1771844452.1476207
276,401,1771844452.221213
278,402,1771844452.284325
277,405,1771844452.3477266
246,408,1771844452.3477266
249,414,1771844452.4083602
243,411,1771844452.4740503
235,413,1771844452.5369523
234,421,1771844452.5369523
236,419,1771844452.6001832
107,424,1771844452.6635234
235,423,1771844452.7269404
234,298,1771844452.7899702
235,428,1771844452.7899702
240,434,1771844452.8533092
217,437,1771844452.913935
240,440,1771844452.9765074
243,308,1771844453.0313468
249,439,1771844453.0313468
404,441,1771844453.0941155
262,449,1771844453.165693
404,447,1771844453.2314339
259,183,1771844453.283842
264,454,1771844453.283842
402,452,1771844453.3577416
399,459,1771844453.4187903
252,457,1771844453.484403
253,459,1771844453.5477138
245,463,1771844453.5477138
161,468,1771844453.611028
246,466,1771844453.6744099
291,334,1771844453.737616
406,472,1771844453.737616
255,477,1771844453.7904084
261,475,1771844453.8615456
258,478,1771844453.9272022
263,192,1771844453.9882028
277,482,1771844453.9882028
285,485,1771844454.0538628
274,487,1771844454.1100726
266,489,1771844454.1653905
257,492,1771844454.2321
260,412,1771844454.2847686
268,500,1771844454.2847686
275,498,1771844454.3375432
271,501,1771844454.4222462
261,503,1771844454.5064144
261,506,1771844454.5064144
261,509,1771844454.559176
268,510,1771844454.611969
269,512,1771844454.6852815
267,515,1771844454.6852815
264,517,1771844454.7483556
161,519,1771844454.8115506
268,522,1771844454.8724124
261,524,1771844454.93807
262,526,1771844454.93807
259,529,1771844455.0014486
199,531,1771844455.062432
259,533,1771844455.12801
261,245,1771844455.189132
261,538,1771844455.189132
266,540,1771844455.2520757
130,542,1771844455.3174357
263,545,1771844455.3696127
265,551,1771844455.4410112
259,550,1771844455.4410112
261,550,1771844455.5045013
264,554,1771844455.559175
268,556,1771844455.630364
269,226,1771844455.714188
267,560,1771844455.714188
269,567,1771844455.7797225
265,219,1771844455.8429453
263,568,1771844455.8429453
268,570,1771844455.9065602
250,573,1771844455.9698913
264,575,1771844456.0332763
264,577,1771844456.096704
265,578,1771844456.096704
264,582,1771844456.1600633
271,588,1771844456.2232964
267,586,1771844456.286241
269,587,1771844456.3473501
270,589,1771844456.3473501
270,592,1771844456.4009478
114,598,1771844456.4531631
269,596,1771844456.5241082
265,600,1771844456.587071
263,598,1771844456.587071
268,605,1771844456.6621916
269,610,1771844456.7048454
269,609,1771844456.7785702
268,611,1771844456.7785702
278,614,1771844456.8421814
274,615,1771844456.9055882
213,617,1771844456.9688885
268,621,1771844457.032226
268,342,1771844457.0955906
274,624,1771844457.0955906
283,627,1771844457.1695964
409,629,1771844457.23294
404,635,1771844457.2855434
283,630,1771844457.348992
276,635,1771844457.348992
270,639,1771844457.412206
272,642,1771844457.4837997
271,644,1771844457.5283291
285,646,1771844457.5917244
292,648,1771844457.5917244
404,649,1771844457.6762004
278,657,1771844457.7264774
270,655,1771844457.7894845
264,662,1771844457.7894845
264,659,1771844457.8438725
264,663,1771844457.9154048
268,664,1771844457.9810832
265,233,1771844458.0444264
264,668,1771844458.0444264
267,670,1771844458.1079311
119,672,1771844458.1712272
263,675,1771844458.2450933
265,673,1771844458.2450933
264,683,1771844458.3083386
264,682,1771844458.3800938
265,684,1771844458.4347892
266,690,1771844458.5055778
265,689,1771844458.5055778
265,695,1771844458.5688367
266,693,1771844458.6238568
266,696,1771844458.687533
266,336,1771844458.7508507
269,700,1771844458.7508507
264,698,1771844458.8141057
260,700,1771844458.878154
260,704,1771844458.939013
262,704,1771844459.0045314
260,703,1771844459.0045314
136,705,1771844459.0756297
264,703,1771844459.1307895
269,696,1771844459.1969094
265,694,1771844459.1969094
265,696,1771844459.2729652
264,689,1771844459.3363116
266,316,1771844459.3997645
263,685,1771844459.3997645
266,683,1771844459.484075
264,669,1771844459.545007
265,675,1771844459.545007
265,675,1771844459.6107566
266,673,1771844459.66368
266,671,1771844459.7354112
265,387,1771844459.7910037
264,667,1771844459.801604
265,662,1771844459.864956
265,659,1771844459.928363
268,659,1771844459.9811296
266,663,1771844460.0551522
267,655,1771844460.0551522
247,649,1771844460.1184664
269,656,1771844460.1796677
399,653,1771844460.2459464
400,646,1771844460.2459464
285,641,1771844460.3091908
119,645,1771844460.3720126
270,644,1771844460.4352458
270,341,1771844460.506251
270,630,1771844460.506251
279,633,1771844460.5686948
176,629,1771844460.6241775
407,627,1771844460.6771173
405,625,1771844460.7439885
274,624,1771844460.7439885
273,622,1771844460.7964938
268,619,1771844460.8555539
270,617,1771844460.9184618
273,615,1771844460.9899566
273,188,1771844461.055653
272,610,1771844461.055653
268,608,1771844461.1084332
268,605,1771844461.1816974
269,603,1771844461.24502
266,525,1771844461.3081243
265,599,1771844461.3081243
266,595,1771844461.3691852
269,598,1771844461.4348652
268,592,1771844461.4980307
269,588,1771844461.5696306
269,586,1771844461.5696306
263,585,1771844461.6225598
265,585,1771844461.6882071
264,580,1771844461.7516923
263,582,1771844461.7516923
264,576,1771844461.812664
263,577,1771844461.876105
267,571,1771844461.9394732
270,564,1771844462.0027015
268,566,1771844462.0027015
267,564,1771844462.1000366
270,560,1771844462.1740947
273,558,1771844462.1740947
269,557,1771844462.235185
269,555,1771844462.2898138
268,553,1771844462.3636754
265,550,1771844462.3636754
262,548,1771844462.4248605
260,550,1771844462.4902694
260,546,1771844462.5536535
260,541,1771844462.5536535
263,537,1771844462.617021
260,536,1771844462.6804545
261,534,1771844462.7415235
262,350,1771844462.807211
259,529,1771844462.807211
261,527,1771844462.860117
261,524,1771844462.9232864
259,523,1771844462.9886801
265,524,1771844463.039598
271,518,1771844463.0923228
265,520,1771844463.1006105
264,517,1771844463.1553898
269,511,1771844463.2292728
274,509,1771844463.2922719
270,506,1771844463.3556254
261,504,1771844463.3556254
258,506,1771844463.418979
264,499,1771844463.482517
278,501,1771844463.5434165
270,251,1771844463.6193438
260,494,1771844463.6193438
244,490,1771844463.693444
261,488,1771844463.7461956
265,489,1771844463.7461956
281,483,1771844463.8205335
273,482,1771844463.8920798
274,480,1771844463.9577117
256,478,1771844464.029442
254,474,1771844464.029442
253,471,1771844464.0952802
417,335,1771844464.1480331
308,472,1771844464.1480331
253,470,1771844464.2220592
251,463,1771844464.2744591
249,464,1771844464.3378313
250,288,1771844464.4115553
256,457,1771844464.4115553
399,453,1771844464.4749143
402,453,1771844464.5379908
404,449,1771844464.6014092
269,450,1771844464.6014092
399,448,1771844464.6723752
154,446,1771844464.7379506
408,440,1771844464.7905993
404,439,1771844464.8536487
244,441,1771844464.8536487
241,434,1771844464.9169898
240,432,1771844464.9799156
239,430,1771844465.0431993
236,249,1771844465.0537074
235,428,1771844465.1377482
235,426,1771844465.19829
236,420,1771844465.2421908
234,422,1771844465.2421908
233,416,1771844465.305496
234,416,1771844465.3582423
243,415,1771844465.4215114
240,407,1771844465.484873
248,407,1771844465.5564134
259,405,1771844465.5564134
279,405,1771844465.6109502
273,400,1771844465.674155
278,400,1771844465.7452056
273,395,1771844465.8104036
267,393,1771844465.8104036
265,394,1771844465.8631642
146,388,1771844465.9263895
251,386,1771844465.9793909
251,388,1771844466.0533695
247,384,1771844466.0533695
249,379,1771844466.1144273
158,377,1771844466.1799486
256,379,1771844466.2409763
263,376,1771844466.3063078
267,370,1771844466.3063078
246,368,1771844466.3673406
247,368,1771844466.422481
244,367,1771844466.4947932
259,361,1771844466.4947932
267,358,1771844466.5497723
272,356,1771844466.623919
250,354,1771844466.6953938
249,351,1771844466.7503371
250,349,1771844466.7503371
276,347,1771844466.813703
135,349,1771844466.876896
265,346,1771844466.9380326
254,340,1771844467.000767
262,338,1771844467.000767
274,340,1771844467.065885
540,337,1771844467.1288714
291,335,1771844467.1922188
271,332,1771844467.2450128
262,330,1771844467.2450128
264,325,1771844467.3081863
284,321,1771844467.3816092
303,323,1771844467.4417267
291,317,1771844467.5073109
283,320,1771844467.5073109
303,316,1771844467.5700524
405,314,1771844467.632689
290,312,1771844467.6961088
283,309,1771844467.7702935
297,307,1771844467.7702935
404,305,1771844467.8438005
302,304,1771844467.904908
288,300,1771844467.904908
212,299,1771844467.9651587
407,293,1771844468.0235822
301,293,1771844468.086787
302,292,1771844468.086787
420,290,1771844468.1501255
420,284,1771844468.2134314
280,284,1771844468.2764645
278,282,1771844468.348118
303,281,1771844468.3503878
567,277,1771844468.4033158
310,275,1771844468.4668736
281,274,1771844468.5298831
274,270,1771844468.6013832
269,268,1771844468.6013832
265,263,1771844468.6647885
264,265,1771844468.7305148
260,263,1771844468.791386
261,259,1771844468.7936842
261,256,1771844468.8577464
257,256,1771844468.9211347
258,252,1771844468.9952133
257,251,1771844469.069248
256,249,1771844469.077546
257,242,1771844469.1325657
257,244,1771844469.2126856
253,238,1771844469.2126856
260,239,1771844469.2761724
257,238,1771844469.3394122
257,235,1771844469.3477008
260,231,1771844469.4005175
258,230,1771844469.4633958
257,228,1771844469.5290098
259,225,1771844469.5896962
258,222,1771844469.6577575
258,216,1771844469.6577575
171,219,1771844469.7062614
262,217,1771844469.7800488
258,214,1771844469.8432899
258,208,1771844469.8432899
254,210,1771844469.9065628
253,209,1771844469.9677942
253,209,1771844470.0313628
253,210,1771844470.096887
255,211,1771844470.096887
256,212,1771844470.1601994
171,216,1771844470.2211266
263,219,1771844470.2863657
257,217,1771844470.3497095
257,223,1771844470.3497095
260,221,1771844470.4131002
110,226,1771844470.487013
258,226,1771844470.560987
258,231,1771844470.560987
258,234,1771844470.6232986
257,237,1771844470.6847167
257,213,1771844470.749952
257,237,1771844470.749952
258,242,1771844470.822111
258,245,1771844470.8745368
257,249,1771844470.9295397
258,245,1771844470.9929261
256,252,1771844471.001223
257,251,1771844471.0646467
260,258,1771844471.1597087
260,260,1771844471.1597087
260,262,1771844471.2042077
239,263,1771844471.2779033
264,267,1771844471.3389454
267,263,1771844471.4120636
269,266,1771844471.4120636
269,274,1771844471.4649084
272,275,1771844471.528264
306,279,1771844471.5938752
557,213,1771844471.657304
593,282,1771844471.657304
286,284,1771844471.7100656
282,286,1771844471.7940316
420,290,1771844471.8635511
419,287,1771844471.8635511
170,293,1771844471.9179459
301,297,1771844471.9747508
412,299,1771844472.035454
308,296,1771844472.0960655
287,302,1771844472.0961561
301,305,1771844472.1513062
402,309,1771844472.2229111
295,305,1771844472.286039
283,307,1771844472.359893
286,314,1771844472.3621974
404,316,1771844472.4233508
305,319,1771844472.4784107
291,318,1771844472.53111
292,298,1771844472.604972
303,325,1771844472.604972
284,328,1771844472.665933
124,326,1771844472.7292259
263,328,1771844472.7948878
271,335,1771844472.857892
291,337,1771844472.857892
543,341,1771844472.9421854
515,217,1771844473.0055006
263,340,1771844473.0055006
254,342,1771844473.0687637
195,349,1771844473.132252
280,347,1771844473.1954136
275,237,1771844473.256327
251,355,1771844473.256327
247,358,1771844473.3194144
249,360,1771844473.3826342
267,358,1771844473.4376373
271,361,1771844473.5116127
260,361,1771844473.5116127
244,369,1771844473.5750039
247,368,1771844473.6486382
246,256,1771844473.701397
264,371,1771844473.7015295
265,374,1771844473.764808
179,377,1771844473.8283305
251,379,1771844473.8890915
248,381,1771844473.9547057
247,388,1771844473.9547057
251,390,1771844474.0287833
254,388,1771844474.1109293
260,389,1771844474.1109293
264,397,1771844474.1639853
268,399,1771844474.2275748
271,400,1771844474.2905493
277,402,1771844474.3517115
273,406,1771844474.3517115
279,405,1771844474.406726
262,405,1771844474.47001
249,409,1771844474.533459
243,411,1771844474.6050746
243,416,1771844474.6050746
234,416,1771844474.671002
126,418,1771844474.7318985
235,421,1771844475.9471643
234,183,1771844476.0211883
234,424,1771844476.0211883
236,432,1771844476.0211883
236,428,1771844476.0211883
240,432,1771844476.0211883
244,434,1771844476.0211883
240,439,1771844476.0211883
245,439,1771844476.0211883
404,440,1771844476.0211883
404,443,1771844476.0211883
404,444,1771844476.0211883
399,448,1771844476.0211883
266,450,1771844476.0211883
401,457,1771844476.0211883
403,454,1771844476.0211883
398,457,1771844476.0211883
256,458,1771844476.0211883
249,461,1771844476.0211883
251,463,1771844476.0211883
254,467,1771844476.0211883
253,469,1771844476.0211883
409,470,1771844476.0211883
413,476,1771844476.0211883
252,192,1771844476.0211883
252,477,1771844476.0211883
239,480,1771844476.0950997
279,485,1771844476.210925
282,488,1771844476.210925
276,487,1771844476.30128
265,488,1771844476.30128
261,491,1771844476.3685606
261,497,1771844476.3685606
261,496,1771844476.429123
273,498,1771844476.4840586
268,500,1771844476.5475829
261,502,1771844476.5475829
255,505,1771844476.631423
175,507,1771844476.691705
266,513,1771844476.7459097
274,429,1771844476.8092594
271,514,1771844476.8092594
267,516,1771844476.8723364
265,518,1771844476.9250321
269,524,1771844476.9965966
265,243,1771844477.0516176
261,529,1771844477.0516176
261,531,1771844477.1227455
262,530,1771844477.177779
262,530,1771844477.2409472
261,534,1771844477.3036542
259,537,1771844477.3036542
265,539,1771844477.3664205
265,541,1771844477.4608016
261,543,1771844477.4608016
264,550,1771844477.5133786
260,548,1771844477.5971506
261,551,1771844477.649908
263,553,1771844477.7132545
269,555,1771844477.7132545
267,557,1771844477.786394
269,558,1771844477.8476505
269,562,1771844477.8922527
268,491,1771844477.9637427
264,566,1771844477.9658108
116,569,1771844478.0187385
268,571,1771844478.0927024
264,577,1771844478.1453824
267,576,1771844478.2087946
264,578,1771844478.2087946
263,579,1771844478.2719145
265,582,1771844478.3434944
264,583,1771844478.3984416
270,586,1771844478.3984416
269,588,1771844478.4639502
269,590,1771844478.524608
269,598,1771844478.5766606
269,596,1771844478.6472442
268,599,1771844478.702536
265,604,1771844478.702536
269,602,1771844478.7740674
268,606,1771844478.8397865
270,607,1771844478.9112413
268,610,1771844478.9133997
272,613,1771844478.9745653
169,618,1771844479.0192337
278,616,1771844479.082678
270,619,1771844479.1461623
270,622,1771844479.2138438
197,619,1771844479.2138438
168,625,1771844479.274653
405,629,1771844479.3405428
407,626,1771844479.4036508
409,269,1771844479.4564233
159,636,1771844479.475155
146,637,1771844479.5195909
272,639,1771844479.583124
273,641,1771844479.6780071
276,640,1771844479.7416513
280,647,1771844479.7416513
400,648,1771844479.8049734
400,211,1771844479.8683136
276,653,1771844479.8683136
152,652,1771844479.9321918
266,226,1771844480.0271814
264,657,1771844480.0271814
272,279,1771844480.0689673
194,669,1771844480.1319115
264,667,1771844480.205819
264,286,1771844480.2691724
250,671,1771844480.2691724
123,674,1771844480.3300984
265,673,1771844480.4058557
269,275,1771844480.4584982
265,347,1771844480.5217366
266,687,1771844480.5217366
269,685,1771844480.585683
265,692,1771844480.6488018
266,307,1771844480.7206922
263,692,1771844480.7206922
221,698,1771844480.7855554
265,697,1771844480.8491628
266,699,1771844480.933635
270,701,1771844480.933635
265,703,1771844480.9971223
261,276,1771844481.0712395
260,700,1771844481.0712395
196,699,1771844481.1241865
263,698,1771844481.187624
264,704,1771844481.2510161
270,698,1771844481.3139093
265,695,1771844481.3139093
266,697,1771844481.3749075
149,691,1771844481.4406075
265,349,1771844481.504129
265,461,1771844481.5652444
263,684,1771844481.5652444
263,681,1771844481.6305873
264,212,1771844481.6935916
263,678,1771844481.755106
265,562,1771844481.8207996
168,668,1771844481.8207996
263,671,1771844481.8841584
265,179,1771844481.9556096
265,663,1771844482.0084338
265,664,1771844482.0741122
100,661,1771844482.0741122
182,658,1771844482.1374612
266,656,1771844482.2010374
272,276,1771844482.264182
269,653,1771844482.264182
278,655,1771844482.326962
110,648,1771844482.3905773
292,252,1771844482.45386
279,416,1771844482.517475
273,640,1771844482.517475
272,634,1771844482.5808797
273,635,1771844482.6336565
276,284,1771844482.7073116
286,319,1771844482.7705011
406,634,1771844482.7787018
405,626,1771844482.833876
283,625,1771844482.8885581
274,261,1771844482.959293
270,248,1771844483.033286
176,618,1771844483.033286
268,616,1771844483.0965517
274,613,1771844483.1587522
277,514,1771844483.2219036
213,608,1771844483.2219036
231,605,1771844483.284935
273,275,1771844483.348215
265,602,1771844483.4114892
265,583,1771844483.4748237
205,596,1771844483.4748237
157,595,1771844483.5379834
267,593,1771844483.5909057
270,589,1771844483.664882
270,588,1771844483.664882
270,584,1771844483.7257862
110,586,1771844483.789153
264,284,1771844483.8524933
264,575,1771844483.9157717
264,577,1771844483.9180617
263,575,1771844483.9792085
267,576,1771844484.0343063
270,291,1771844484.108274
267,545,1771844484.1826108
263,565,1771844484.1826108
138,563,1771844484.2564626
271,249,1771844484.3197367
205,558,1771844484.3197367
160,560,1771844484.3908124
264,554,1771844484.4564967
270,356,1771844484.5301518
259,553,1771844484.5301518
259,546,1771844484.5936484
260,501,1771844484.654707
264,257,1771844484.7204313
225,539,1771844484.7204313
218,538,1771844484.78399
261,426,1771844484.836948
262,383,1771844484.9003239
261,531,1771844484.963674
205,528,1771844484.963674
261,526,1771844485.0266979
261,524,1771844485.0897608
259,502,1771844485.1615853
269,458,1771844485.2160423
230,517,1771844485.2160423
173,515,1771844485.3108282
269,517,1771844485.374042
268,511,1771844485.374042
274,507,1771844485.4374115
270,505,1771844485.500744
261,507,1771844485.5639443
261,505,1771844485.625041
269,503,1771844485.625041
229,496,1771844485.6880155
268,495,1771844485.7407026
261,496,1771844485.806247
256,270,1771844485.8797886
141,487,1771844485.8799205
119,489,1771844485.943006
285,482,1771844486.0040786
279,446,1771844486.0678775
155,478,1771844486.0678775
207,475,1771844486.133564
257,475,1771844486.1946301
255,475,1771844486.260001
409,469,1771844486.323263
211,466,1771844486.323263
169,464,1771844486.3866642
247,466,1771844486.4605358
245,331,1771844486.5134003
254,457,1771844486.5765684
101,459,1771844486.5766656
211,453,1771844486.65075
404,450,1771844486.7245345
264,449,1771844486.7245345
248,447,1771844486.7878656
404,277,1771844486.8593328
402,441,1771844486.9119353
400,439,1771844486.9669812
254,436,1771844486.9669812
184,435,1771844487.0415645
240,433,1771844487.124385
234,430,1771844487.124385
240,433,1771844487.1689098
235,425,1771844487.2323234
235,215,1771844487.293042
235,259,1771844487.3567154
234,362,1771844487.419091
236,420,1771844487.4738243
233,415,1771844487.4738243
243,411,1771844487.5478349
245,234,1771844487.621488
248,412,1771844487.6743727
249,404,1771844487.6848176
139,407,1771844487.7349548
276,401,1771844487.7896044
276,399,1771844487.8842494
278,395,1771844487.8842494
273,394,1771844487.9577363
267,204,1771844488.0106082
258,389,1771844488.0714061
258,387,1771844488.0714061
255,389,1771844488.1265368
249,381,1771844488.1982481
252,380,1771844488.261387
246,378,1771844488.261387
252,376,1771844488.3345225
259,377,1771844488.3873303
269,371,1771844488.450493
255,369,1771844488.526026
245,367,1771844488.526026
244,367,1771844488.5682318
243,362,1771844488.6313372
259,360,1771844488.7049012
273,294,1771844488.7568269
266,355,1771844488.7568269
247,357,1771844488.8274634
246,350,1771844488.8929043
251,348,1771844488.9451365
283,350,1771844489.018794
275,347,1771844489.018794
259,341,1771844489.089616
259,340,1771844489.134162
259,341,1771844489.2059708
524,334,1771844489.2619765
474,336,1771844489.2702518
287,330,1771844489.327868
266,332,1771844489.3828743
268,329,1771844489.446263
267,327,1771844489.5093067
408,320,1771844489.5093067
290,322,1771844489.5786734
288,320,1771844489.6321878
289,317,1771844489.6974382
405,315,1771844489.7782648
404,309,1771844489.7782648
286,311,1771844489.841153
283,308,1771844489.903781
402,307,1771844489.9483602
