X_mm,Y_mm,Timestamp
247,676,1771844012.9873693
250,675,1771844013.0354314
251,682,1771844013.1007557
256,687,1771844013.1491156
256,685,1771844013.198244
264,687,1771844013.2508597
269,690,1771844013.3071892
265,696,1771844013.3649852
264,698,1771844013.4171622
264,701,1771844013.4171622
260,704,1771844013.478378
260,706,1771844013.5417745
266,704,1771844013.6042314
266,706,1771844013.6775503
268,708,1771844013.6775503
264,711,1771844013.7279196
105,709,1771844013.7951312
260,711,1771844013.8405921
261,713,1771844013.9093535
264,720,1771844013.9660702
264,718,1771844014.0397587
261,721,1771844014.0397587
258,719,1771844014.1110036
261,723,1771844014.1654317
261,722,1771844014.218274
259,719,1771844014.218274
260,719,1771844014.3001375
259,719,1771844014.3504462
261,723,1771844014.396221
257,719,1771844014.4697306
264,569,1771844014.5306275
261,719,1771844014.5306275
258,723,1771844014.5856903
259,723,1771844014.6490493
261,719,1771844014.7331817
259,719,1771844014.7331817
258,723,1771844014.8151777
258,723,1771844014.88082
259,723,1771844014.88082
258,721,1771844014.9230618
260,716,1771844014.9943845
264,718,1771844015.0600374
264,262,1771844015.1313198
264,714,1771844015.1314254
262,707,1771844015.1946602
268,709,1771844015.2388868
270,703,1771844015.3019953
273,705,1771844015.3733847
269,706,1771844015.4283044
259,700,1771844015.4283044
256,702,1771844015.5021615
253,700,1771844015.5653949
257,484,1771844015.618022
255,695,1771844015.618022
253,688,1771844015.6814198
247,686,1771844015.7448359
247,685,1771844015.8163178
247,678,1771844015.871173
247,675,1771844015.8792338
249,677,1771844015.9344974
244,671,1771844015.9978175
244,669,1771844016.0610893
239,666,1771844016.1243637
239,668,1771844016.1243637
239,666,1771844016.1871436
240,664,1771844016.2504594
239,665,1771844016.3238192
239,664,1771844016.3239434
242,660,1771844016.3766708
245,658,1771844016.4483502
245,651,1771844016.502691
245,653,1771844016.570807
239,648,1771844016.570807
239,646,1771844016.6389992
237,642,1771844016.699772
243,642,1771844016.7567818
241,635,1771844016.826002
244,635,1771844016.826002
238,637,1771844016.8885026
240,631,1771844016.9529853
240,633,1771844017.0159051
238,578,1771844017.0815625
241,626,1771844017.0815625
172,623,1771844017.1448627
238,621,1771844017.197247
239,617,1771844017.2685754
243,546,1771844017.33334
243,612,1771844017.33334
242,610,1771844017.3853164
247,612,1771844017.4783518
241,607,1771844017.549481
241,605,1771844017.549481
237,601,1771844017.6144006
241,311,1771844017.675292
241,596,1771844017.675292
237,596,1771844017.7302735
236,597,1771844017.7935598
238,589,1771844017.856856
238,589,1771844017.9201891
241,586,1771844017.930535
236,584,1771844017.9894297
236,586,1771844018.0568514
236,563,1771844018.067323
241,576,1771844018.1174815
239,579,1771844018.1726308
244,572,1771844018.2464635
246,574,1771844018.2676158
246,568,1771844018.320988
248,569,1771844018.3715897
247,567,1771844018.434976
249,559,1771844018.468824
256,558,1771844018.5110307
258,555,1771844018.573906
257,554,1771844018.6373522
258,551,1771844018.703218
257,549,1771844018.7603745
258,551,1771844018.8309379
254,547,1771844018.8309379
252,546,1771844018.9160404
254,540,1771844018.958094
252,537,1771844019.0210333
250,535,1771844019.0210333
253,533,1771844019.0937986
263,535,1771844019.1549306
262,533,1771844019.209919
252,521,1771844019.2812219
252,524,1771844019.2812219
259,522,1771844019.3357713
260,519,1771844019.3986225
272,517,1771844019.469591
266,515,1771844019.5247872
258,512,1771844019.5247872
252,514,1771844019.6091416
252,508,1771844019.6514125
263,510,1771844019.714691
270,509,1771844019.714691
270,501,1771844019.7780466
219,499,1771844019.841303
253,500,1771844019.9129326
249,209,1771844019.9685087
260,496,1771844019.9685087
274,494,1771844020.0634024
318,487,1771844020.1163683
312,485,1771844020.1163683
250,488,1771844020.1902084
245,480,1771844020.2427447
242,482,1771844020.3059175
250,452,1771844020.3902414
282,474,1771844020.3902414
280,479,1771844020.4321349
280,477,1771844020.49488
281,478,1771844020.5577257
282,351,1771844020.6315315
277,477,1771844020.6315315
272,475,1771844020.6839006
248,478,1771844020.7567472
278,477,1771844020.8199115
265,474,1771844020.8199115
259,479,1771844020.9043713
251,475,1771844020.9567719
251,474,1771844021.0270915
253,478,1771844021.0270915
251,479,1771844021.0757234
253,477,1771844021.145278
262,478,1771844021.21847
262,249,1771844021.2712975
259,480,1771844021.2712975
258,480,1771844021.3344948
280,480,1771844021.3978078
249,486,1771844021.4609747
240,319,1771844021.5242765
246,489,1771844021.5242765
251,492,1771844021.5875363
237,495,1771844021.6508665
302,492,1771844021.7141824
298,278,1771844021.7772813
260,497,1771844021.7772813
249,505,1771844021.8590245
249,506,1771844021.9140458
263,508,1771844021.9140458
271,221,1771844021.9776397
240,509,1771844022.0515606
257,511,1771844022.1045983
262,517,1771844022.167846
258,519,1771844022.167846
258,518,1771844022.2311482
258,520,1771844022.3151827
268,526,1771844022.3890147
257,529,1771844022.3890147
251,530,1771844022.4500375
254,529,1771844022.5238626
258,532,1771844022.526162
259,534,1771844022.576183
252,536,1771844022.6311078
255,543,1771844022.704997
256,541,1771844022.7681
259,547,1771844022.7681
252,549,1771844022.8209245
252,547,1771844022.892635
258,550,1771844022.958082
258,555,1771844023.0107846
252,555,1771844023.084273
254,560,1771844023.0844076
253,559,1771844023.1160715
244,561,1771844023.1661518
244,564,1771844023.2313104
242,570,1771844023.2839181
245,569,1771844023.3156836
240,571,1771844023.3577638
240,577,1771844023.4211516
241,574,1771844023.4844987
244,577,1771844023.5372095
241,584,1771844023.6110785
240,582,1771844023.6741178
237,589,1771844023.6741178
238,591,1771844023.7479267
236,593,1771844023.8087957
239,590,1771844023.8955717
242,592,1771844023.8955717
241,596,1771844023.9589808
242,602,1771844024.0223398
242,599,1771844024.0223398
241,606,1771844024.0856788
245,605,1771844024.1595838
241,608,1771844024.2121964
241,613,1771844024.2121964
241,615,1771844024.2860746
246,613,1771844024.3389266
247,616,1771844024.4023027
247,618,1771844024.4738894
247,620,1771844024.4761887
240,624,1771844024.5289981
241,634,1771844024.6006923
242,629,1771844024.65578
248,634,1771844024.7190254
247,632,1771844024.7190254
246,638,1771844024.7716439
250,642,1771844024.8346317
252,643,1771844024.8873138
242,642,1771844024.9505196
247,645,1771844025.0138736
248,646,1771844025.0771558
248,648,1771844025.0771558
254,656,1771844025.151065
256,662,1771844025.2119842
260,660,1771844025.2748935
260,663,1771844025.2748935
250,660,1771844025.3305116
249,666,1771844025.3619025
247,664,1771844025.4229584
253,666,1771844025.4676192
246,672,1771844025.545098
247,672,1771844025.593352
251,675,1771844025.645658
251,676,1771844025.708926
252,677,1771844025.7830021
253,684,1771844025.7830021
260,683,1771844025.8356376
262,689,1771844025.898787
260,691,1771844025.9619095
259,519,1771844026.025297
256,696,1771844026.025297
256,698,1771844026.088635
257,700,1771844026.151975
260,699,1771844026.2362537
256,701,1771844026.2362537
260,704,1771844026.2865877
260,702,1771844026.3609366
260,703,1771844026.4048023
260,706,1771844026.4764335
260,713,1771844026.4764335
260,711,1771844026.5314436
265,712,1771844026.6053512
264,719,1771844026.6662257
260,268,1771844026.7214446
259,725,1771844026.7214446
258,727,1771844026.793133
261,723,1771844026.8564012
259,723,1771844026.9220254
259,727,1771844026.9220254
258,724,1771844026.9830737
260,726,1771844027.038101
259,724,1771844027.1095197
260,724,1771844027.1729536
261,728,1771844027.2466862
263,724,1771844027.2466862
259,728,1771844027.2989547
265,724,1771844027.362312
264,728,1771844027.4172635
265,728,1771844027.4172635
262,728,1771844027.5017061
267,728,1771844027.5861678
268,728,1771844027.5861678
264,726,1771844027.634063
263,725,1771844027.688511
265,719,1771844027.743744
264,717,1771844027.8040428
261,715,1771844027.8804913
262,713,1771844027.8804913
259,710,1771844027.9329906
260,708,1771844027.9943008
262,701,1771844028.0491724
260,699,1771844028.1126778
260,697,1771844028.1843088
264,699,1771844028.1843088
270,697,1771844028.239544
269,699,1771844028.3026862
270,696,1771844028.3768697
270,694,1771844028.3768697
273,691,1771844028.4295356
273,689,1771844028.5029774
285,682,1771844028.5556731
285,680,1771844028.6295311
293,679,1771844028.637713
288,671,1771844028.6917412
290,673,1771844028.7480452
293,668,1771844028.8027225
301,665,1771844028.8655899
305,666,1771844028.8655899
298,664,1771844028.939354
292,666,1771844028.9919524
289,664,1771844029.0551405
289,657,1771844029.1286192
289,659,1771844029.1286192
285,657,1771844029.181355
284,650,1771844029.2234375
282,652,1771844029.2737534
277,651,1771844029.3474405
168,643,1771844029.3920069
281,641,1771844029.465891
285,639,1771844029.5502572
285,638,1771844029.5502572
284,634,1771844029.6128824
284,632,1771844029.66554
569,631,1771844029.74948
570,628,1771844029.74948
481,625,1771844029.7702425
566,623,1771844029.8337
575,625,1771844029.8960996
575,618,1771844029.9676905
1094,612,1771844030.0888267
1101,610,1771844030.1415737
334,602,1771844030.2909641
256,589,1771844030.5941422
257,591,1771844030.6466455
255,585,1771844030.7016103
261,581,1771844030.7648804
273,575,1771844030.8365965
266,574,1771844030.902259
266,571,1771844030.9652321
265,571,1771844031.0176852
268,568,1771844031.0808415
272,566,1771844031.0808415
273,564,1771844031.1441953
108,562,1771844031.2075617
271,559,1771844031.2705297
277,556,1771844031.333864
285,554,1771844031.333864
302,552,1771844031.397131
567,550,1771844031.4687598
2642,547,1771844031.5320506
314,537,1771844031.6505787
288,538,1771844031.700817
280,535,1771844031.785037
279,533,1771844031.848422
267,535,1771844031.9119563
257,528,1771844031.9119563
259,526,1771844031.9669015
261,522,1771844032.0291584
263,522,1771844032.0927062
259,249,1771844032.145481
249,521,1771844032.145481
253,518,1771844032.2290416
263,512,1771844032.2921913
275,510,1771844032.3555803
281,507,1771844032.3555803
267,505,1771844032.4267032
259,503,1771844032.481701
260,501,1771844032.5552294
257,498,1771844032.5552294
302,496,1771844032.6078696
295,494,1771844032.6711679
284,497,1771844032.7344434
251,490,1771844032.8081772
252,487,1771844032.8083076
252,488,1771844032.8712916
249,482,1771844032.923864
249,480,1771844032.9934244
284,477,1771844033.0503497
252,476,1771844033.0503497
249,474,1771844033.1218874
253,474,1771844033.1872113
251,475,1771844033.250346
252,476,1771844033.3109462
248,480,1771844033.3109462
247,474,1771844033.3653772
252,478,1771844033.4389684
253,474,1771844033.491666
253,474,1771844033.5551813
251,475,1771844033.5551813
251,474,1771844033.6268604
252,474,1771844033.6901197
253,474,1771844033.7453647
246,479,1771844033.7453647
251,474,1771844033.8168595
252,475,1771844033.8719716
252,476,1771844033.935136
251,478,1771844034.0089056
252,479,1771844034.0089056
252,482,1771844034.0615911
254,478,1771844034.1334453
252,482,1771844034.1883788
249,485,1771844034.2506123
250,485,1771844034.3364155
252,488,1771844034.337893
247,490,1771844034.3916025
252,497,1771844034.4421256
271,499,1771844034.4872983
280,497,1771844034.556562
281,499,1771844034.5586023
267,506,1771844034.6218665
260,508,1771844034.682667
256,506,1771844034.7458813
260,509,1771844034.7481825
264,511,1771844034.8009293
268,513,1771844034.8725297
268,520,1771844034.9359624
261,518,1771844034.9910283
256,369,1771844035.0623472
256,522,1771844035.0623472
258,525,1771844035.1172771
265,531,1771844035.1888368
258,529,1771844035.2521522
255,285,1771844035.3071165
261,534,1771844035.3071165
267,536,1771844035.3705251
277,539,1771844035.4336946
275,541,1771844035.5075643
275,543,1771844035.5685506
278,545,1771844035.5685506
149,548,1771844035.6231332
271,554,1771844035.6863818
272,551,1771844035.7578712
272,554,1771844035.7580042
273,561,1771844035.823508
275,559,1771844035.8845952
285,564,1771844035.9395773
3413,569,1771844036.0103593
3410,571,1771844036.073687
301,569,1771844036.1286995
188,574,1771844036.1921053
279,580,1771844036.2553465
292,310,1771844036.3288574
313,590,1771844036.4870088
279,590,1771844036.5994873
280,596,1771844036.6545563
276,598,1771844036.725782
279,601,1771844036.770297
275,603,1771844036.8419547
275,609,1771844036.9079397
266,607,1771844036.9079397
267,608,1771844036.9689074
267,612,1771844037.0322602
269,613,1771844037.0955055
264,615,1771844037.1503873
273,617,1771844037.1503873
268,624,1771844037.21356
268,622,1771844037.2766075
268,630,1771844037.3398695
271,628,1771844037.4137878
272,633,1771844037.4137878
281,631,1771844037.4661777
287,634,1771844037.5294
278,636,1771844037.6009612
277,638,1771844037.6032631
273,640,1771844037.6641572
271,644,1771844037.719178
271,645,1771844037.8014257
286,234,1771844037.8541946
288,650,1771844037.8541946
299,652,1771844037.919826
297,660,1771844038.0126321
302,657,1771844038.0126321
302,660,1771844038.0571387
305,661,1771844038.1205213
305,660,1771844038.1922414
307,662,1771844038.2472188
305,664,1771844038.2472188
299,666,1771844038.3201644
285,672,1771844038.3727462
273,675,1771844038.4444807
271,677,1771844038.4994419
267,684,1771844038.4994419
264,682,1771844038.5627196
265,684,1771844038.636474
269,691,1771844038.6913004
269,689,1771844038.6913004
265,691,1771844038.7491536
266,693,1771844038.807696
265,692,1771844038.8603706
260,694,1771844038.9233747
260,696,1771844038.986721
260,649,1771844039.0496058
262,701,1771844039.0496058
259,703,1771844039.1127396
260,705,1771844039.186513
261,707,1771844039.2474287
261,714,1771844039.302207
260,716,1771844039.302207
260,723,1771844039.3653805
260,725,1771844039.4286847
264,727,1771844039.491962
265,726,1771844039.563427
263,726,1771844039.5635579
264,728,1771844039.6186006
266,729,1771844039.692413
265,727,1771844039.7004752
263,728,1771844039.745055
263,728,1771844039.8088205
265,729,1771844039.8722315
263,729,1771844039.9357216
265,534,1771844040.0072024
263,729,1771844040.0072024
263,729,1771844040.0725152
264,729,1771844040.1251085
265,729,1771844040.2094228
264,729,1771844040.2094228
266,728,1771844040.2722635
264,729,1771844040.3462446
265,733,1771844040.3462446
263,728,1771844040.3989508
263,725,1771844040.4621644
265,727,1771844040.4938164
273,716,1771844040.5649018
269,714,1771844040.5961723
266,710,1771844040.6613574
265,710,1771844040.713877
266,703,1771844040.7854595
262,701,1771844040.8404434
262,699,1771844040.9037771
259,699,1771844040.9037771
261,694,1771844040.9662108
262,696,1771844041.0290127
262,694,1771844041.1007283
262,692,1771844041.1027887
259,690,1771844041.1656516
265,691,1771844041.217923
265,693,1771844041.2807195
265,686,1771844041.3435247
267,680,1771844041.3435247
269,678,1771844041.4070706
266,675,1771844041.469953
270,673,1771844041.5329502
274,667,1771844041.6045268
279,668,1771844041.6068366
293,666,1771844041.6700966
284,665,1771844041.7122123
280,666,1771844041.7649145
276,664,1771844041.8681116
403,659,1771844041.8681116
404,655,1771844041.9226043
308,657,1771844041.9754212
294,652,1771844042.049204
277,653,1771844042.049204
274,649,1771844042.1018555
274,643,1771844042.164971
271,645,1771844042.2275653
269,638,1771844042.2907212
270,636,1771844042.2907212
275,634,1771844042.3622477
270,632,1771844042.4255116
269,629,1771844042.4805083
264,629,1771844042.54379
264,626,1771844042.5543118
263,628,1771844042.6068735
263,622,1771844042.6701198
264,619,1771844042.7415688
266,619,1771844042.7415688
268,613,1771844042.7968583
267,616,1771844042.8600829
267,613,1771844042.9316666
265,425,1771844042.9865603
264,608,1771844042.9865603
264,602,1771844043.058144
265,599,1771844043.1132376
265,598,1771844043.177969
264,596,1771844043.2392848
264,597,1771844043.300082
265,590,1771844043.300082
264,592,1771844043.362928
259,587,1771844043.4179668
260,583,1771844043.4917486
260,582,1771844043.4917486
264,580,1771844043.565842
264,576,1771844043.637355
265,575,1771844043.7006977
267,577,1771844043.7008305
266,571,1771844043.766104
262,569,1771844043.8295887
265,566,1771844043.8926582
271,564,1771844043.8926582
267,562,1771844043.9559672
267,559,1771844044.0087562
265,557,1771844044.072313
263,555,1771844044.135673
265,552,1771844044.135673
263,550,1771844044.1990278
265,552,1771844044.2722898
260,546,1771844044.3250155
260,330,1771844044.396402
259,541,1771844044.396402
260,537,1771844044.469662
265,540,1771844044.5218546
257,538,1771844044.5840838
256,530,1771844044.6384904
261,534,1771844044.6384904
265,530,1771844044.6803346
262,525,1771844044.7328699
256,522,1771844044.7932718
240,520,1771844044.8270981
254,518,1771844044.890006
264,516,1771844044.9532456
269,513,1771844045.0248306
261,515,1771844045.0797377
256,509,1771844045.0797377
261,510,1771844045.142896
260,504,1771844045.205876
276,503,1771844045.268914
280,300,1771844045.3427093
278,497,1771844045.3427093
260,500,1771844045.4030592
252,497,1771844045.4463453
250,490,1771844045.509411
251,494,1771844045.5618281
250,491,1771844045.6252997
251,441,1771844045.6882572
251,485,1771844045.6882572
249,485,1771844045.7831867
248,478,1771844045.7831867
254,475,1771844045.8432195
256,480,1771844045.910385
261,474,1771844045.9738317
262,216,1771844046.0345225
261,478,1771844046.036838
261,480,1771844046.0978417
262,475,1771844046.1530142
261,479,1771844046.2242975
261,475,1771844046.2895513
261,479,1771844046.2895513
261,475,1771844046.3632731
399,479,1771844046.4371254
399,479,1771844046.4451838
398,480,1771844046.489994
401,475,1771844046.5614681
399,479,1771844046.6269023
404,479,1771844046.6796315
404,479,1771844046.6796315
399,479,1771844046.7427578
264,482,1771844046.806193
252,480,1771844046.8692465
247,482,1771844046.9326332
252,487,1771844046.9326332
247,486,1771844046.995905
256,492,1771844047.0698438
299,494,1771844047.1308753
411,492,1771844047.1858215
252,496,1771844047.1858215
252,501,1771844047.2490284
258,503,1771844047.3205295
276,506,1771844047.3856063
281,508,1771844047.3856063
282,508,1771844047.446461
237,512,1771844047.5015807
262,511,1771844047.5749657
258,517,1771844047.6224647
260,519,1771844047.6684794
270,343,1771844047.7318008
277,524,1771844047.7318008
265,522,1771844047.7947962
256,525,1771844047.8664575
261,531,1771844047.9215043
270,529,1771844047.98455
273,531,1771844047.9926116
269,534,1771844048.058554
265,536,1771844048.132424
265,539,1771844048.195805
269,541,1771844048.195805
263,543,1771844048.2671263
261,546,1771844048.3413403
261,548,1771844048.3413403
261,550,1771844048.3861299
261,553,1771844048.4494424
261,555,1771844048.5127656
261,557,1771844048.5761082
265,559,1771844048.639433
266,566,1771844048.639433
262,564,1771844048.7116804
259,566,1771844048.7689083
260,571,1771844048.8239498
260,504,1771844048.8872137
265,578,1771844048.8872137
268,576,1771844048.9506168
269,576,1771844049.0248199
265,584,1771844049.0776224
269,587,1771844049.0776224
267,585,1771844049.140901
273,587,1771844049.2042506
270,588,1771844049.2674713
268,596,1771844049.3411891
267,594,1771844049.3411891
263,596,1771844049.3937035
264,599,1771844049.4780247
270,600,1771844049.5307884
266,602,1771844049.5307884
264,604,1771844049.602924
269,608,1771844049.647094
267,614,1771844049.7185175
271,616,1771844049.773514
270,551,1771844049.8357518
269,617,1771844049.8767452
267,619,1771844049.939635
265,624,1771844049.939635
263,624,1771844050.0108345
263,630,1771844050.0659046
275,627,1771844050.1394272
273,629,1771844050.1394272
272,631,1771844050.1918688
277,634,1771844050.2547228
274,637,1771844050.317716
269,640,1771844050.380985
270,642,1771844050.380985
271,647,1771844050.4549205
273,647,1771844050.515817
286,648,1771844050.5707178
403,652,1771844050.6446238
404,652,1771844050.6446238
283,656,1771844050.7079618
272,657,1771844050.7688968
272,659,1771844050.823839
272,318,1771844050.8871207
272,664,1771844050.8871207
283,667,1771844050.9715362
398,670,1771844051.0349073
404,671,1771844051.0349073
273,675,1771844051.0982096
276,675,1771844051.1615021
267,678,1771844051.2352297
267,351,1771844051.2957366
270,687,1771844051.2977765
264,689,1771844051.358541
265,692,1771844051.4215775
271,690,1771844051.476647
261,696,1771844051.548242
265,694,1771844051.5505261
266,692,1771844051.6032214
265,694,1771844051.6668904
264,701,1771844051.730142
265,414,1771844051.7934856
265,701,1771844051.7934856
265,712,1771844051.8566484
265,710,1771844051.928224
266,712,1771844051.9913256
266,715,1771844052.0356467
265,725,1771844052.0356467
267,724,1771844052.1076047
264,729,1771844052.1623237
265,727,1771844052.2251012
260,733,1771844052.3090868
264,729,1771844052.3090868
263,729,1771844052.372205
266,729,1771844052.435603
265,728,1771844052.5073092
264,729,1771844052.5073092
259,729,1771844052.5727308
266,729,1771844052.6254597
264,725,1771844052.688831
263,730,1771844052.688831
263,730,1771844052.7520099
264,730,1771844052.8148575
264,726,1771844052.8782043
265,729,1771844052.9415843
269,729,1771844052.9415843
269,729,1771844053.0155
269,725,1771844053.078786
268,725,1771844053.1314933
264,732,1771844053.2053308
267,731,1771844053.2053308
264,723,1771844053.2580023
260,726,1771844053.3294427
261,720,1771844053.3845005
261,490,1771844053.4474633
260,715,1771844053.4474633
256,712,1771844053.5187614
256,706,1771844053.5837002
260,704,1771844053.6364894
261,639,1771844053.710262
261,696,1771844053.710262
265,693,1771844053.7628663
266,695,1771844053.8260639
275,697,1771844053.8893464
269,690,1771844053.9631243
272,690,1771844053.9631243
273,690,1771844054.0263925
282,688,1771844054.079007
288,689,1771844054.142129
280,687,1771844054.142129
273,678,1771844054.2050416
270,678,1771844054.270661
270,672,1771844054.3391094
279,669,1771844054.4020984
403,667,1771844054.4020984
403,665,1771844054.4675267
399,663,1771844054.520192
399,660,1771844054.5834324
291,594,1771844054.6466904
281,660,1771844054.6466904
279,655,1771844054.7394369
276,657,1771844054.8008695
283,653,1771844054.8015327
293,647,1771844054.857693
292,648,1771844054.9210682
274,643,1771844054.9843843
270,641,1771844055.0559092
271,637,1771844055.0559092
270,635,1771844055.119314
275,633,1771844055.1742406
271,631,1771844055.2376196
270,628,1771844055.2376196
270,626,1771844055.3007069
265,624,1771844055.374351
265,623,1771844055.4271617
265,497,1771844055.5115452
264,618,1771844055.5115452
268,616,1771844055.5747159
269,614,1771844055.6486483
268,616,1771844055.6486483
272,609,1771844055.7014756
235,607,1771844055.7647448
269,609,1771844055.8361185
268,230,1771844055.8995962
269,598,1771844055.89973
264,596,1771844055.9546723
264,595,1771844056.0389078
264,593,1771844056.1022692
264,589,1771844056.1022692
264,588,1771844056.1655965
264,586,1771844056.228988
273,502,1771844056.2919757
272,585,1771844056.2919757
268,579,1771844056.3558028
269,575,1771844056.41877
269,578,1771844056.4704976
269,572,1771844056.5332508
270,574,1771844056.5894604
267,572,1771844056.640923
269,568,1771844056.640923
273,567,1771844056.714727
273,565,1771844056.7780242
272,563,1771844056.830104
270,555,1771844056.8932903
265,554,1771844056.8932903
264,552,1771844056.9648707
264,553,1771844057.028173
262,547,1771844057.0827136
260,545,1771844057.1537266
264,546,1771844057.1537266
270,544,1771844057.208263
267,542,1771844057.2710524
261,535,1771844057.333882
266,537,1771844057.4153872
266,531,1771844057.4153872
263,529,1771844057.459895
257,526,1771844057.529887
258,524,1771844057.604954
261,522,1771844057.604954
267,519,1771844057.6493611
260,521,1771844057.7126236
258,519,1771844057.7858968
252,254,1771844057.846317
260,510,1771844057.846317
266,509,1771844057.9012988
270,510,1771844057.9748485
267,508,1771844058.0275102
262,285,1771844058.0908713
256,499,1771844058.0908713
257,498,1771844058.164513
269,498,1771844058.217265
317,496,1771844058.2803774
296,493,1771844058.3621142
251,487,1771844058.3621142
250,490,1771844058.4167595
249,487,1771844058.4757268
249,486,1771844058.5322292
256,482,1771844058.6054482
401,482,1771844058.6054482
404,480,1771844058.6662
299,479,1771844058.7528703
288,481,1771844058.8194113
288,479,1771844058.8194113
290,480,1771844058.8744655
404,479,1771844058.9461102
404,480,1771844058.9461102
398,480,1771844059.0199878
272,480,1771844059.0729349
269,480,1771844059.1278274
269,484,1771844059.198996
268,481,1771844059.198996
270,480,1771844059.253576
162,480,1771844059.3165665
255,481,1771844059.3378086
258,480,1771844059.3883169
255,480,1771844059.443222
256,486,1771844059.506468
268,481,1771844059.569797
400,482,1771844059.6437223
400,485,1771844059.6437223
252,487,1771844059.6966407
250,489,1771844059.7682266
251,491,1771844059.8336513
256,489,1771844059.8420942
255,498,1771844059.8947499
426,498,1771844059.9496646
532,501,1771844060.0134814
533,503,1771844060.0851128
258,506,1771844060.1506734
261,503,1771844060.1506734
267,510,1771844060.203344
270,512,1771844060.2665462
275,515,1771844060.3297997
269,513,1771844060.3929608
262,515,1771844060.3929608
258,521,1771844060.4561899
253,519,1771844060.5374293
262,526,1771844060.5923357
268,465,1771844060.6555417
256,530,1771844060.6555417
253,527,1771844060.7082577
258,531,1771844060.7817295
262,533,1771844060.8449273
262,536,1771844060.895665
258,542,1771844060.9492362
257,540,1771844060.9492362
266,542,1771844061.0100734
260,545,1771844061.073143
260,547,1771844061.1281989
263,550,1771844061.200106
260,552,1771844061.2021692
265,558,1771844061.2633896
264,556,1771844061.3183827
269,559,1771844061.381653
272,561,1771844061.444959
265,562,1771844061.444959
265,566,1771844061.5079966
269,572,1771844061.5712779
269,570,1771844061.6451676
269,572,1771844061.6451676
270,574,1771844061.6982238
269,577,1771844061.7617173
267,582,1771844061.8250673
270,582,1771844061.89872
268,584,1771844061.89872
268,586,1771844061.9514651
268,589,1771844062.0147538
268,591,1771844062.0780647
268,593,1771844062.1413221
270,594,1771844062.1413221
269,602,1771844062.204607
268,604,1771844062.2760315
