Distance_cm,Timestamp
22,1774010823.9744585
22,1774010824.0134473
22,1774010824.0523984
22,1774010824.091302
22,1774010824.1301386
22,1774010824.1689825
22,1774010824.207844
22,1774010824.2466745
22,1774010824.285504
22,1774010824.3244114
22,1774010824.363279
22,1774010824.4021218
22,1774010824.44099
22,1774010824.4798355
22,1774010824.5186899
22,1774010824.5575502
22,1774010824.5964496
22,1774010824.6355407
22,1774010824.6744802
22,1774010824.7133932
22,1774010824.7522724
22,1774010824.7911777
22,1774010824.8300273
22,1774010824.8688624
22,1774010824.9077017
22,1774010824.9465566
22,1774010824.9854078
22,1774010825.0242727
22,1774010825.0631998
22,1774010825.102058
22,1774010825.140903
22,1774010825.1797357
22,1774010825.2185807
22,1774010825.2574499
22,1774010825.2962978
22,1774010825.3352125
22,1774010825.3740556
22,1774010825.4128902
22,1774010825.451728
22,1774010825.4905663
22,1774010825.5294242
22,1774010825.5682998
22,1774010825.6073186
22,1774010825.646545
22,1774010825.682473
22,1774010825.7181416
22,1774010825.7537744
22,1774010825.79257
22,1774010825.831372
22,1774010825.870167
22,1774010825.9089801
22,1774010825.9477832
22,1774010825.98658
22,1774010826.0253873
22,1774010826.0641909
22,1774010826.1030471
22,1774010826.1418557
22,1774010826.180658
22,1774010826.219453
22,1774010826.2582457
22,1774010826.2970424
22,1774010826.3358471
22,1774010826.374654
23,1774010826.4134676
23,1774010826.4522789
23,1774010826.4911191
23,1774010826.5299308
23,1774010826.5687995
22,1774010826.6077414
22,1774010826.6466928
21,1774010826.685532
22,1774010826.7243743
22,1774010826.7632277
22,1774010826.8020535
22,1774010826.840898
22,1774010826.8797126
22,1774010826.918557
22,1774010826.9573867
22,1774010826.9962173
22,1774010827.0350797
23,1774010827.0739527
22,1774010827.1128292
23,1774010827.151692
23,1774010827.1905231
23,1774010827.2293496
23,1774010827.2681828
23,1774010827.30706
23,1774010827.3459
22,1774010827.384785
21,1774010827.4236355
21,1774010827.462514
21,1774010827.501402
21,1774010827.540267
21,1774010827.5792584
22,1774010827.618335
22,1774010827.6572185
22,1774010827.6960802
22,1774010827.7349935
22,1774010827.7738733
22,1774010827.8127534
22,1774010827.851595
22,1774010827.8904364
22,1774010827.9292736
22,1774010827.9681034
21,1774010828.0074983
21,1774010828.0463371
21,1774010828.0852263
