X_mm,Y_mm,Timestamp
166,1349,1771841314.478049
165,1332,1771841314.677227
166,1344,1771841314.7299356
165,1339,1771841314.7299356
165,1361,1771841314.7299356
169,1348,1771841314.7934449
165,1349,1771841315.001496
169,1332,1771841315.0563276
169,1348,1771841315.0563276
169,1331,1771841315.0563276
165,1338,1771841315.1092918
169,1334,1771841315.1724427
169,552,1771841315.244013
165,1353,1771841315.244013
170,1344,1771841315.2999809
165,1357,1771841315.3742216
169,1344,1771841315.4374368
169,886,1771841315.5011115
169,1355,1771841315.5011115
166,1353,1771841315.5535839
165,1331,1771841315.7066345
165,1339,1771841315.7066345
165,1345,1771841315.8098578
169,1349,1771841315.8098578
169,417,1771841315.875253
169,1342,1771841316.6318715
169,3413,1771841316.686605
169,3998,1771841321.945825
169,3991,1771841321.9984946
169,1353,1771841325.3454916
169,1349,1771841335.3720872
170,1344,1771841335.3720872
169,1336,1771841335.3720872
169,1353,1771841335.3720872
169,3999,1771841335.3720872
169,1335,1771841335.3720872
169,1345,1771841335.3720872
169,1349,1771841335.3720872
169,1340,1771841335.3720872
169,1332,1771841335.3720872
169,1333,1771841335.3720872
170,1332,1771841335.3720872
169,1332,1771841335.3720872
169,1332,1771841335.3720872
169,1330,1771841335.3720872
169,1332,1771841335.3720872
169,1316,1771841335.3720872
169,1331,1771841335.3720872
170,1339,1771841335.3720872
169,1331,1771841335.3720872
169,1336,1771841335.3720872
169,1330,1771841335.3720872
169,1365,1771841335.3720872
170,1326,1771841335.3720872
169,1347,1771841335.3720872
170,1343,1771841335.3720872
169,1347,1771841335.3720872
169,423,1771841335.3720872
49,1335,1771841335.3720872
169,1343,1771841335.3720872
169,1339,1771841335.3720872
169,1329,1771841335.3720872
169,1340,1771841335.3720872
170,1327,1771841335.3720872
169,1339,1771841335.3720872
169,1326,1771841335.3720872
169,1332,1771841335.3720872
169,1339,1771841335.3720872
169,1327,1771841335.3720872
169,1333,1771841335.3802347
169,1326,1771841335.3805282
169,1331,1771841335.3805282
170,1330,1771841335.3805282
169,1343,1771841335.3805282
169,1327,1771841335.3805282
170,1335,1771841335.3805282
169,1330,1771841335.3805282
169,1351,1771841335.3805282
169,1345,1771841335.3805282
169,1335,1771841335.3805282
169,1340,1771841335.3805282
169,1362,1771841335.3805282
169,1339,1771841335.3805282
169,152,1771841335.3825579
169,1357,1771841335.3825579
169,1326,1771841335.3826659
169,1337,1771841335.3827374
169,1330,1771841335.3827374
169,1331,1771841335.3827374
169,1340,1771841335.3827374
169,1330,1771841335.3827374
169,1335,1771841335.3827374
170,1343,1771841335.3827374
169,1343,1771841335.3827374
170,1332,1771841335.3827374
169,1331,1771841335.3827374
169,1347,1771841335.3827374
169,1378,1771841335.3827374
169,1326,1771841335.3827374
169,1333,1771841335.3827374
169,1355,1771841335.3827374
169,1332,1771841335.3827374
169,1329,1771841335.3827374
169,1353,1771841335.3827374
169,1339,1771841335.3827374
169,1332,1771841335.3827374
169,1353,1771841335.3827374
169,1339,1771841335.3827374
169,1339,1771841335.3827374
169,1324,1771841335.3827374
169,1344,1771841335.3827374
169,1327,1771841335.3827374
170,1329,1771841335.3827374
170,1322,1771841335.3827374
169,1341,1771841335.3827374
169,1341,1771841335.3827374
169,1349,1771841335.3827374
169,1334,1771841335.3827374
169,1340,1771841335.3827374
169,1349,1771841335.3827374
169,1339,1771841335.3827374
170,1332,1771841335.3827374
169,1363,1771841335.3827374
169,1335,1771841335.3827374
169,1365,1771841335.3827374
169,1332,1771841335.3827374
169,1335,1771841335.3827374
170,1340,1771841335.3827374
169,1336,1771841335.3827374
169,1332,1771841335.3827374
169,1339,1771841335.3827374
169,1353,1771841335.3827374
169,1349,1771841335.3827374
169,1349,1771841335.3827374
169,1352,1771841335.3827374
169,1375,1771841335.3827374
160,1331,1771841335.3827374
169,1346,1771841335.3827374
169,1335,1771841335.390769
169,1349,1771841335.3908951
169,1354,1771841335.3931286
169,1339,1771841335.3931286
170,1345,1771841335.3931286
170,1353,1771841335.3931286
169,1361,1771841335.3931286
169,1364,1771841335.3931286
169,1362,1771841335.3931286
169,1339,1771841335.3931286
169,1336,1771841335.3931286
169,1383,1771841335.3931286
169,1334,1771841335.3931286
169,1341,1771841335.3931286
169,1339,1771841335.3931286
169,1346,1771841335.3931286
169,1382,1771841335.3931286
169,1347,1771841335.3931286
169,3997,1771841335.3931286
169,3998,1771841335.3931286
169,1340,1771841335.3931286
169,3998,1771841335.3931286
169,3997,1771841335.3931286
169,3981,1771841335.3931286
169,1349,1771841335.3931286
170,1336,1771841335.3931286
169,1345,1771841335.3931286
169,1339,1771841335.3931286
169,1349,1771841335.3931286
169,1336,1771841335.3931286
169,1353,1771841335.4011707
169,1366,1771841335.4012768
169,1339,1771841335.4013617
169,1624,1771841335.4013617
169,1602,1771841335.4013617
169,1594,1771841335.4013617
169,1658,1771841335.4013617
169,1574,1771841335.4013617
169,1557,1771841335.4013617
169,1347,1771841335.4013617
169,1471,1771841335.4013617
169,1443,1771841335.4013617
169,1369,1771841335.4013617
169,1511,1771841335.4013617
169,1263,1771841335.4013617
169,1242,1771841335.4013617
170,1209,1771841335.4013617
169,1328,1771841335.4034274
169,1115,1771841335.4034274
169,1220,1771841335.403663
169,1126,1771841335.403663
169,1128,1771841335.403663
169,1067,1771841335.403663
169,1036,1771841335.403663
169,992,1771841335.403663
169,944,1771841335.403663
169,901,1771841335.403663
169,4000,1771841335.403663
169,1607,1771841335.403663
169,3977,1771841335.403663
169,2706,1771841335.403663
165,3200,1771841335.4247546
169,1353,1771841335.8759377
169,1347,1771841335.9392397
169,1361,1771841335.9392397
166,3234,1771841336.0029516
169,1339,1771841336.0029516
169,1315,1771841336.0661082
169,1336,1771841336.1296432
169,1321,1771841336.1296432
169,1313,1771841336.1932554
156,1326,1771841336.2567647
165,1331,1771841336.3202734
170,661,1771841336.39199
169,1350,1771841336.39199
169,1322,1771841336.4360526
169,1322,1771841336.4973052
165,1330,1771841336.5528069
169,1343,1771841336.616088
169,1328,1771841336.6876724
165,1344,1771841336.6876724
169,3389,1771841336.7429106
169,3981,1771841336.806363
169,3989,1771841336.8697217
169,1345,1771841336.9521604
169,1570,1771841337.0048845
169,3640,1771841337.060042
170,3996,1771841337.1235425
169,1353,1771841337.4161654
169,1369,1771841337.4603918
169,625,1771841337.5237007
169,3290,1771841337.5976017
169,1356,1771841337.5976017
169,1339,1771841337.6503696
169,3990,1771841337.8194947
170,574,1771841337.8826852
169,3990,1771841337.8826852
169,1349,1771841337.8826852
169,2889,1771841337.9460852
169,3980,1771841337.9460852
169,3998,1771841338.1253395
169,1386,1771841338.1779797
169,3989,1771841338.2411563
169,900,1771841338.3234978
169,1353,1771841338.3234978
169,1323,1771841338.3679237
169,1337,1771841338.441981
170,1337,1771841338.4950109
169,1324,1771841338.6476276
169,1329,1771841338.6478443
170,1349,1771841338.6950502
169,1328,1771841338.6950502
170,1229,1771841338.7588549
169,1338,1771841338.7588549
169,1340,1771841338.8398316
169,1344,1771841338.8845453
169,1345,1771841338.9561884
169,1384,1771841338.9561884
169,3995,1771841339.011747
169,1377,1771841339.0856564
169,182,1771841339.1463847
169,200,1771841339.2010589
169,178,1771841339.2010589
169,165,1771841339.2746468
152,165,1771841339.3272362
169,159,1771841339.3990734
169,163,1771841339.3990734
169,160,1771841339.4540458
169,162,1771841339.5174224
169,165,1771841339.588922
169,180,1771841339.6526725
169,195,1771841339.6526725
170,187,1771841339.7076046
169,168,1771841339.7708824
169,152,1771841339.833931
169,153,1771841339.8972938
169,160,1771841339.8972938
169,159,1771841339.9606736
169,157,1771841340.0346692
169,157,1771841340.0984588
169,154,1771841340.0984588
169,158,1771841340.1512344
169,181,1771841340.214553
169,1316,1771841340.2778099
169,210,1771841340.3491151
169,796,1771841340.403993
169,801,1771841340.403993
169,1325,1771841340.4758914
169,962,1771841340.5392554
169,1072,1771841340.5941684
169,749,1771841340.6774328
169,1113,1771841340.6774328
169,1081,1771841340.740446
169,266,1771841340.8037171
169,1101,1771841340.8037171
169,1086,1771841340.8631716
169,1067,1771841340.89984
169,1077,1771841340.9812508
170,1062,1771841341.0417526
169,1069,1771841341.1198761
169,1053,1771841341.1198761
169,956,1771841341.1758287
169,923,1771841341.2385938
169,676,1771841341.3124087
169,744,1771841341.3124087
169,758,1771841341.3651397
169,1056,1771841341.4284723
169,1068,1771841341.4917612
169,468,1771841341.5549643
169,752,1771841341.5549643
169,752,1771841341.7347543
169,744,1771841341.795786
169,743,1771841341.795786
169,768,1771841341.795786
164,543,1771841341.8508174
166,746,1771841341.8508174
164,759,1771841341.9140925
164,958,1771841341.9852965
164,1000,1771841342.0402951
164,784,1771841342.1039014
164,941,1771841342.1039014
164,950,1771841342.1673374
164,942,1771841342.230391
164,760,1771841342.3020947
164,752,1771841342.3020947
164,748,1771841342.3573542
164,755,1771841342.428991
164,759,1771841342.4842107
164,764,1771841342.547742
164,975,1771841342.547742
164,971,1771841342.6112874
164,958,1771841342.6746535
164,954,1771841342.746468
164,433,1771841342.8015037
164,947,1771841342.8015037
164,941,1771841342.8641093
164,967,1771841343.0540311
164,971,1771841343.1059606
164,941,1771841343.1059606
164,951,1771841343.1059606
166,933,1771841343.1059606
164,931,1771841343.159219
164,934,1771841343.2119052
164,949,1771841343.2756493
164,965,1771841343.349323
164,582,1771841343.4101164
164,941,1771841343.4101164
164,957,1771841343.4655092
164,953,1771841343.5290163
165,956,1771841343.5925283
166,343,1771841343.6564603
164,941,1771841343.6564603
164,945,1771841343.7197773
164,986,1771841343.7829425
164,1059,1771841343.8458457
164,309,1771841343.9092002
164,977,1771841343.9092002
164,1047,1771841343.9721785
164,1043,1771841344.0536613
164,956,1771841344.0536613
164,950,1771841344.098109
164,1020,1771841344.1692183
164,957,1771841344.2237902
164,963,1771841344.3047662
164,788,1771841344.3047662
164,896,1771841344.348826
166,903,1771841344.4220955
164,915,1771841344.48521
164,923,1771841344.5377426
164,907,1771841344.611395
164,996,1771841344.611395
166,644,1771841344.6640763
164,731,1771841344.7275274
164,848,1771841344.7780242
166,976,1771841344.8325994
164,992,1771841344.8857114
164,777,1771841344.9385357
166,777,1771841345.0546415
164,779,1771841345.1073995
164,739,1771841345.170728
164,646,1771841345.2338872
164,921,1771841345.2952302
166,1027,1771841345.3423479
164,1046,1771841345.4119058
164,799,1771841345.5147924
164,775,1771841345.5908997
164,932,1771841345.7110393
164,982,1771841345.763573
164,925,1771841345.7716415
164,944,1771841345.7718735
165,929,1771841345.8269083
169,970,1771841345.8906453
169,645,1771841345.9544897
164,373,1771841346.0285153
164,934,1771841346.0285153
164,931,1771841346.0814695
166,925,1771841346.1449554
164,913,1771841346.2189422
164,921,1771841346.2189422
164,935,1771841346.2718375
165,939,1771841346.3354044
164,1334,1771841346.4072452
164,991,1771841346.4708364
164,982,1771841346.473128
164,986,1771841346.534402
164,952,1771841346.5897553
164,942,1771841346.6532674
164,558,1771841346.7268069
164,955,1771841346.7268069
164,941,1771841346.7795029
164,771,1771841346.8426943
164,947,1771841346.9061902
164,652,1771841346.9798574
164,904,1771841346.9800856
164,947,1771841347.043563
164,1019,1771841347.1468031
164,775,1771841347.2016976
164,749,1771841347.2735317
164,1327,1771841347.2735317
164,765,1771841347.3287194
164,1310,1771841347.4551306
164,1330,1771841347.5068882
164,1327,1771841347.5597074
166,1344,1771841347.6226346
164,726,1771841347.6646495
164,731,1771841347.7279663
164,1110,1771841347.7279663
166,933,1771841347.8331785
164,437,1771841347.8752496
164,600,1771841347.9386098
166,609,1771841348.001751
164,608,1771841348.065016
164,1357,1771841348.128296
164,618,1771841348.191324
164,1310,1771841348.191324
166,985,1771841348.3911467
164,1729,1771841348.4444456
164,1327,1771841348.507652
164,1343,1771841348.579229
164,1331,1771841349.180706
164,1340,1771841349.2440557
164,1320,1771841349.31559
164,1323,1771841349.3706262
164,508,1771841349.4655454
164,1327,1771841349.4655454
169,1329,1771841349.5182085
166,1335,1771841349.5809927
164,1323,1771841349.5809927
164,1321,1771841349.6443398
157,1331,1771841349.7071826
166,1319,1771841349.7702703
164,1332,1771841349.9175413
169,558,1771841349.9598272
164,1328,1771841349.9598272
164,1329,1771841349.9598272
164,1341,1771841350.0234933
164,460,1771841350.0868788
164,1348,1771841350.0868788
164,1337,1771841350.1586916
166,1330,1771841350.2135243
164,1341,1771841350.2771835
164,1352,1771841350.3404648
164,679,1771841350.3404648
164,743,1771841350.6249952
169,761,1771841350.6777084
164,757,1771841350.7411366
164,540,1771841350.9412262
164,719,1771841350.9412262
164,743,1771841350.9939623
164,1352,1771841350.9939623
166,1340,1771841350.9939623
164,671,1771841351.057191
164,1328,1771841351.057191
164,1322,1771841351.129053
169,1326,1771841351.1840413
164,1318,1771841351.257969
164,1319,1771841351.257969
166,1325,1771841351.3214192
169,1322,1771841351.3742206
164,1328,1771841351.4377487
166,1340,1771841351.5013404
169,1323,1771841351.5013404
164,1336,1771841351.565183
164,1339,1771841351.6287043
164,1335,1771841351.700385
164,503,1771841351.7639978
164,3138,1771841351.8238585
164,1377,1771841351.8238585
169,1373,1771841351.8823335
164,1347,1771841351.9442115
164,1338,1771841352.037119
164,1340,1771841352.037119
164,1343,1771841352.0817945
165,1335,1771841352.1449735
164,260,1771841352.2083423
164,1336,1771841352.2083423
164,1331,1771841352.271895
169,1342,1771841355.133021
169,1350,1771841355.2305665
169,1348,1771841355.283344
169,1345,1771841355.4313908
169,1355,1771841355.4944303
169,1332,1771841355.4944303
169,1171,1771841356.9736617
169,961,1771841357.0264823
169,977,1771841357.028543
169,1028,1771841357.0816061
169,998,1771841357.0816061
169,1023,1771841357.145195
169,1029,1771841357.2087626
169,1071,1771841357.2829225
169,586,1771841357.3356335
169,1083,1771841357.3356335
169,1091,1771841357.399199
169,1111,1771841357.4626977
169,1101,1771841357.5261242
169,639,1771841357.5980585
169,1126,1771841357.5980585
169,1150,1771841357.653063
169,1204,1771841357.7270942
169,1178,1771841357.7803507
169,1045,1771841357.8438354
170,1221,1771841357.8438354
170,1244,1771841358.0023355
169,1209,1771841358.0550945
170,1297,1771841358.0550945
170,1286,1771841358.0550945
169,1295,1771841358.1184692
169,1300,1771841358.182093
169,1322,1771841358.182093
169,1327,1771841358.2455516
169,1302,1771841358.3173609
169,1338,1771841358.3723018
169,1298,1771841358.4354265
164,1307,1771841358.4354265
169,1320,1771841358.4986596
169,1554,1771841358.7159047
169,1297,1771841358.7181423
169,1324,1771841358.7600565
169,1310,1771841358.768351
164,1531,1771841358.768351
169,1352,1771841358.8233912
169,320,1771841358.886108
169,1294,1771841358.886108
169,1239,1771841358.9487875
169,1236,1771841359.0114806
169,1223,1771841359.0841832
170,322,1771841359.1368291
169,1127,1771841359.1368291
169,1242,1771841359.199649
169,1268,1771841359.2626836
169,1244,1771841359.3357255
169,1259,1771841359.344157
169,1230,1771841359.398638
169,1276,1771841359.4510064
169,1518,1771841359.5203815
169,1308,1771841359.576067
169,1173,1771841359.638751
169,1267,1771841359.638751
169,1265,1771841359.7021708
169,1269,1771841359.7657688
169,1262,1771841359.8375196
169,1322,1771841359.8375196
169,1272,1771841359.9033244
169,1299,1771841359.9564188
169,1314,1771841360.030415
169,850,1771841360.0832956
169,1300,1771841360.0832956
169,1282,1771841360.146937
169,1292,1771841360.2104058
170,1274,1771841360.2843046
169,891,1771841360.3458219
169,1283,1771841360.3481336
169,1297,1771841360.401065
169,1278,1771841360.465278
169,1289,1771841360.5288239
170,1305,1771841360.5924287
169,1511,1771841360.5924287
169,1298,1771841360.6563737
169,1281,1771841360.719883
169,1287,1771841360.7930994
169,1299,1771841360.9616323
169,1279,1771841360.9697094
169,1289,1771841361.0250242
170,1284,1771841361.0250242
169,1297,1771841361.033302
169,1195,1771841361.1072855
169,1304,1771841361.1094422
169,1318,1771841361.2786741
169,1332,1771841361.320974
169,1323,1771841361.329275
169,1589,1771841361.3842628
169,1317,1771841361.3842628
169,1310,1771841361.4478056
169,1312,1771841361.511348
169,1317,1771841361.5852106
169,1322,1771841361.5852106
169,1319,1771841361.6462684
169,1321,1771841361.7016702
169,1320,1771841361.7654119
169,1325,1771841361.828374
170,966,1771841361.9022498
169,1332,1771841361.9022498
169,1319,1771841361.9550388
169,1324,1771841362.0183082
169,1356,1771841362.0895388
169,1335,1771841362.0917816
169,1323,1771841362.1443508
169,1322,1771841362.2076905
169,1356,1771841362.2898304
169,1361,1771841362.3426728
169,2542,1771841362.4082646
169,1350,1771841362.4082646
169,1304,1771841362.4611125
169,1310,1771841362.587179
169,1295,1771841362.6922994
169,1326,1771841362.7556207
170,1304,1771841362.8395927
169,3233,1771841362.902833
169,1241,1771841362.9658165
169,1218,1771841363.019063
170,1237,1771841363.0868173
169,1224,1771841363.1324265
169,1242,1771841363.1918082
170,1051,1771841363.2549682
170,1259,1771841363.2549682
169,1241,1771841363.318225
169,1240,1771841363.381525
169,1261,1771841363.4448633
169,1244,1771841363.4448633
169,1263,1771841363.5292385
169,1308,1771841363.5925374
169,930,1771841363.6553838
169,1263,1771841363.6553838
169,1274,1771841363.7185352
169,1272,1771841363.8349476
169,1278,1771841363.8876672
169,1279,1771841363.8876672
170,459,1771841363.951263
169,1268,1771841363.951263
169,1272,1771841364.014785
169,1272,1771841364.0888257
170,1270,1771841364.1417072
169,1272,1771841364.1417072
169,1269,1771841364.2093394
170,1264,1771841364.268298
169,1278,1771841364.3398674
169,1262,1771841364.4033816
169,1277,1771841364.4033816
169,1276,1771841364.458612
169,1270,1771841364.5329645
169,1282,1771841364.5942323
169,528,1771841364.6494145
169,1279,1771841364.6494145
170,1281,1771841364.7125678
170,1276,1771841364.7756662
169,1283,1771841364.8388686
169,707,1771841364.9635484
169,1276,1771841364.9635484
170,1284,1771841365.0080647
169,1270,1771841365.0080647
160,1268,1771841365.0714962
169,1274,1771841365.1349335
169,1269,1771841365.198313
169,1268,1771841365.198313
169,1267,1771841365.3663821
165,1274,1771841365.427076
169,1274,1771841365.427076
169,1268,1771841365.4292245
169,1269,1771841365.4720774
169,1286,1771841365.5247838
169,1269,1771841365.588284
169,698,1771841365.6620836
169,1294,1771841365.6620836
169,1277,1771841365.7193708
169,1295,1771841365.7808757
169,1278,1771841365.8359907
169,360,1771841365.8991797
169,1294,1771841365.8991797
169,1284,1771841365.9706268
170,1279,1771841366.0255506
169,1349,1771841366.1087983
169,910,1771841366.1507452
169,1324,1771841366.1507452
169,1274,1771841366.245626
170,1280,1771841366.2982035
169,1291,1771841366.3612313
169,1317,1771841366.4245677
169,1286,1771841366.487888
169,1296,1771841366.551178
169,1297,1771841366.551178
169,1288,1771841366.6142037
169,1305,1771841366.6880207
169,1281,1771841366.7407947
169,228,1771841366.8041468
169,1281,1771841366.8041468
169,1282,1771841366.8673317
169,1298,1771841366.9411237
169,1279,1771841367.0021157
169,477,1771841367.0571015
169,1302,1771841367.0571015
169,1317,1771841367.1201625
169,1281,1771841367.1831186
169,1290,1771841367.2463348
169,991,1771841367.337858
169,1296,1771841367.337858
169,1288,1771841367.3818803
169,1294,1771841367.4435537
169,1324,1771841367.4761744
169,1289,1771841367.53711
169,1281,1771841367.602661
170,1278,1771841367.602661
169,1285,1771841367.665796
165,1278,1771841367.7269225
169,1285,1771841367.8241322
169,1271,1771841367.8873787
169,1287,1771841367.8873787
169,1280,1771841367.959043
169,1282,1771841367.959043
169,1284,1771841368.0141115
169,1280,1771841368.077181
169,1273,1771841368.1407182
169,497,1771841368.2041273
169,1283,1771841368.2041273
169,1288,1771841368.267538
169,1293,1771841368.3311043
169,1278,1771841368.3947015
169,1154,1771841368.4581501
169,1277,1771841368.4581501
169,1281,1771841368.5300622
169,1297,1771841368.5853002
169,1279,1771841368.6491456
169,1283,1771841368.6491456
169,1285,1771841368.712647
164,1299,1771841368.8500628
169,703,1771841368.9027095
169,1303,1771841368.9110086
169,1299,1771841368.9110086
169,1287,1771841368.976604
169,1285,1771841369.0292923
169,1286,1771841369.1011567
169,1062,1771841369.164714
169,1281,1771841369.164714
169,1198,1771841369.2198546
169,1211,1771841369.301845
170,1181,1771841369.356917
169,1301,1771841369.4094741
169,1281,1771841369.4094741
169,1274,1771841369.4728062
169,1290,1771841369.5472417
169,769,1771841369.5996482
169,1289,1771841369.5996482
169,1282,1771841369.669503
169,1095,1771841369.726267
169,1072,1771841369.7789521
169,1292,1771841369.8316216
170,1287,1771841369.9054666
169,1131,1771841369.9582775
170,1287,1771841369.9582775
169,1288,1771841370.0215986
169,1295,1771841370.0847762
169,1285,1771841370.14815
169,1304,1771841370.211431
169,1294,1771841370.211431
169,1293,1771841370.2747226
169,1295,1771841370.3380253
169,1307,1771841370.4014318
169,1292,1771841370.4014318
169,1302,1771841370.4646986
169,1296,1771841370.5384705
169,1284,1771841370.599555
169,377,1771841370.654645
169,1285,1771841370.654645
169,1287,1771841370.7179794
169,1297,1771841370.789538
169,1290,1771841370.84415
169,374,1771841370.9073994
169,1291,1771841370.9073994
169,1292,1771841370.970634
169,1298,1771841371.0338764
170,1288,1771841371.0970924
169,749,1771841371.181391
169,1304,1771841371.181391
169,1290,1771841371.2530293
169,1032,1771841371.307988
169,1303,1771841371.307988
169,1286,1771841371.413205
169,1287,1771841371.4765224
169,1284,1771841371.4765224
169,1324,1771841371.5400815
169,1295,1771841371.6115432
169,1318,1771841371.6115432
169,1293,1771841371.666596
169,1302,1771841371.7614264
169,387,1771841371.8142393
169,1311,1771841371.8142393
165,1305,1771841371.8703651
169,1296,1771841371.9279587
169,1295,1771841371.9880197
169,1293,1771841372.046247
169,1059,1771841372.1101506
170,1310,1771841372.1101506
165,1294,1771841372.1836586
169,1289,1771841372.2369447
169,1296,1771841372.3005934
169,1294,1771841372.3005934
169,1291,1771841372.3642514
169,1309,1771841372.532599
169,1313,1771841372.5954642
169,1286,1771841372.5954642
169,1289,1771841372.6036248
169,1268,1771841372.6672587
169,1281,1771841372.6672587
169,1287,1771841372.7307296
169,1299,1771841372.7858906
169,1314,1771841372.8492007
169,1282,1771841372.8492007
170,1299,1771841372.9209952
170,1281,1771841372.9866996
169,1276,1771841373.1532815
169,1280,1771841373.2082465
170,1286,1771841373.2082465
169,1289,1771841373.2082465
169,1297,1771841373.2713296
169,1348,1771841373.33435
169,1278,1771841373.3974166
169,241,1771841373.479547
169,1380,1771841373.4799607
169,1308,1771841373.5244458
170,1327,1771841373.5875263
169,1315,1771841373.6505601
170,447,1771841373.7134852
169,2645,1771841373.7847085
169,1321,1771841373.7847085
169,1297,1771841373.8396964
170,1298,1771841373.9024656
170,653,1771841373.9843879
169,1293,1771841373.9843879
169,1289,1771841374.0285358
169,1287,1771841374.0939994
170,1289,1771841374.1533935
169,732,1771841374.2037423
169,259,1771841374.25824
169,1292,1771841374.3216298
169,1297,1771841374.3216298
165,1282,1771841374.3932438
169,1298,1771841374.4484718
