Distance_cm,Timestamp
22,1774011566.4477692
22,1774011566.477625
22,1774011566.5074592
22,1774011566.5372956
22,1774011566.5671487
22,1774011566.597078
22,1774011566.6254978
22,1774011566.6521645
22,1774011566.6788313
22,1774011566.7054665
22,1774011566.7345982
22,1774011566.7644918
22,1774011566.794307
22,1774011566.8241165
22,1774011566.8539486
22,1774011566.8837574
22,1774011566.9135692
22,1774011566.9433932
22,1774011566.9732206
22,1774011567.0030365
22,1774011567.032858
22,1774011567.0626912
22,1774011567.0924928
22,1774011567.122308
22,1774011567.1521163
22,1774011567.1819901
22,1774011567.2118585
22,1774011567.2416852
22,1774011567.2715127
22,1774011567.301329
22,1774011567.331147
22,1774011567.3609662
22,1774011567.3907645
22,1774011567.4205718
22,1774011567.4503684
22,1774011567.480189
22,1774011567.510046
22,1774011567.5398672
22,1774011567.5696945
22,1774011567.599752
22,1774011567.6297507
22,1774011567.6596103
22,1774011567.6894581
22,1774011567.719292
22,1774011567.7472534
22,1774011567.7739089
22,1774011567.800511
22,1774011567.8271303
22,1774011567.8564675
22,1774011567.886303
22,1774011567.9161072
22,1774011567.9464264
22,1774011567.9762363
22,1774011568.0061069
22,1774011568.0359282
22,1774011568.0657735
22,1774011568.095624
22,1774011568.1254327
22,1774011568.1552422
22,1774011568.185106
22,1774011568.2149103
22,1774011568.2447324
22,1774011568.274525
22,1774011568.3042934
22,1774011568.3341424
22,1774011568.3639257
22,1774011568.3937068
22,1774011568.4234772
22,1774011568.453267
22,1774011568.4830348
22,1774011568.5128374
22,1774011568.5426066
22,1774011568.5725224
22,1774011568.602609
22,1774011568.6325114
22,1774011568.6625092
22,1774011568.6894639
22,1774011568.7160804
22,1774011568.7426636
22,1774011568.7692516
22,1774011568.79901
22,1774011568.8287973
22,1774011568.8585749
22,1774011568.8883796
22,1774011568.9181542
22,1774011568.9479241
22,1774011568.9776797
22,1774011569.0074596
22,1774011569.0372474
22,1774011569.0670161
22,1774011569.0968175
22,1774011569.1265905
22,1774011569.1564193
22,1774011569.1862519
22,1774011569.2160363
22,1774011569.2458153
22,1774011569.2755864
22,1774011569.3053484
22,1774011569.335133
22,1774011569.364887
22,1774011569.3946543
22,1774011569.4244044
22,1774011569.454179
22,1774011569.4839358
22,1774011569.5137157
22,1774011569.5435147
22,1774011569.5733962
22,1774011569.6034648
22,1774011569.6314626
22,1774011569.6581504
22,1774011569.6849954
