Distance_cm,Timestamp
20,1774011481.007829
21,1774011481.0377913
21,1774011481.0676372
22,1774011481.097501
21,1774011481.1273823
22,1774011481.1572099
22,1774011481.1870213
22,1774011481.2168295
22,1774011481.246614
22,1774011481.2764173
22,1774011481.3061986
23,1774011481.33598
23,1774011481.3657868
23,1774011481.3956072
23,1774011481.425409
23,1774011481.4552119
23,1774011481.485049
22,1774011481.514852
21,1774011481.5446963
21,1774011481.5745385
20,1774011481.604594
20,1774011481.6344445
20,1774011481.6644628
20,1774011481.6943154
21,1774011481.7241294
22,1774011481.7539668
22,1774011481.7837732
23,1774011481.8135877
22,1774011481.8433964
22,1774011481.8731968
22,1774011481.9029958
21,1774011481.9328194
21,1774011481.962612
21,1774011481.9924216
21,1774011482.0222242
21,1774011482.052008
21,1774011482.0818098
21,1774011482.1116383
21,1774011482.1414495
20,1774011482.1712341
20,1774011482.201026
20,1774011482.2308118
20,1774011482.2605963
20,1774011482.2903733
20,1774011482.3201602
21,1774011482.349968
21,1774011482.379744
21,1774011482.409525
21,1774011482.4393227
22,1774011482.4691002
22,1774011482.4988916
22,1774011482.5287762
22,1774011482.5585759
22,1774011482.588452
22,1774011482.618498
22,1774011482.648298
22,1774011482.6781123
22,1774011482.707885
21,1774011482.7377062
21,1774011482.767516
21,1774011482.7973156
21,1774011482.827104
20,1774011482.8568785
20,1774011482.8866572
21,1774011482.9164429
21,1774011482.9462419
22,1774011482.9760623
23,1774011483.0059488
23,1774011483.035798
23,1774011483.0656033
22,1774011483.0954244
22,1774011483.1252706
22,1774011483.155088
21,1774011483.184912
21,1774011483.2147145
21,1774011483.2445335
21,1774011483.2743473
21,1774011483.3041553
21,1774011483.3339992
21,1774011483.3638048
21,1774011483.3935933
20,1774011483.4234047
20,1774011483.4532306
20,1774011483.483047
20,1774011483.5128672
21,1774011483.5426714
21,1774011483.5725393
21,1774011483.6025934
21,1774011483.6324618
21,1774011483.662305
21,1774011483.692137
21,1774011483.7219822
22,1774011483.7518022
22,1774011483.7816162
22,1774011483.811446
22,1774011483.8412702
22,1774011483.8710823
21,1774011483.9008858
21,1774011483.930681
21,1774011483.960475
21,1774011483.9902854
21,1774011484.020098
20,1774011484.0504272
20,1774011484.08024
20,1774011484.1101205
20,1774011484.139944
19,1774011484.169754
20,1774011484.199567
20,1774011484.22937
21,1774011484.2591827
21,1774011484.2889805
21,1774011484.318784
21,1774011484.3485816
21,1774011484.3784125
21,1774011484.4082077
21,1774011484.438058
21,1774011484.467854
21,1774011484.4976652
21,1774011484.5274842
20,1774011484.55731
20,1774011484.587192
21,1774011484.6172056
21,1774011484.6470585
20,1774011484.6769366
20,1774011484.7067623
20,1774011484.736586
21,1774011484.7663953
21,1774011484.7962124
21,1774011484.8260825
21,1774011484.8558776
21,1774011484.8856902
21,1774011484.9154902
21,1774011484.9453237
22,1774011484.9751217
22,1774011485.0049803
22,1774011485.0347896
22,1774011485.0646117
22,1774011485.0944102
22,1774011485.1242483
22,1774011485.154106
22,1774011485.1839092
21,1774011485.2137184
21,1774011485.2435503
21,1774011485.2733576
20,1774011485.3031664
20,1774011485.3329592
20,1774011485.3627622
20,1774011485.3925526
20,1774011485.4223466
21,1774011485.4521396
22,1774011485.4819918
22,1774011485.5117826
22,1774011485.5415993
22,1774011485.5714858
22,1774011485.6015701
22,1774011485.631473
22,1774011485.6616828
22,1774011485.6917639
22,1774011485.721608
22,1774011485.7497797
21,1774011485.7764194
21,1774011485.8030336
22,1774011485.829658
22,1774011485.8578153
22,1774011485.8876438
22,1774011485.9174635
22,1774011485.947278
22,1774011485.977109
22,1774011486.0069788
22,1774011486.036806
22,1774011486.0666265
22,1774011486.0964506
22,1774011486.1263032
22,1774011486.1561258
22,1774011486.1860008
22,1774011486.2158248
22,1774011486.2456343
22,1774011486.2754486
22,1774011486.3052764
22,1774011486.3350961
22,1774011486.3648965
22,1774011486.394715
22,1774011486.424518
22,1774011486.4543407
22,1774011486.484172
21,1774011486.514132
21,1774011486.543953
21,1774011486.5739863
21,1774011486.604033
21,1774011486.6339946
21,1774011486.663836
22,1774011486.6936736
22,1774011486.7235017
22,1774011486.7533302
22,1774011486.7831748
23,1774011486.8129892
23,1774011486.8428032
24,1774011486.872624
25,1774011486.9024427
27,1774011486.93225
28,1774011486.962131
29,1774011486.9919505
29,1774011487.0217762
30,1774011487.0516152
30,1774011487.0814588
30,1774011487.111311
30,1774011487.141157
30,1774011487.1709683
30,1774011487.2007992
30,1774011487.2306154
29,1774011487.2604709
30,1774011487.2902699
29,1774011487.3200645
30,1774011487.3498828
30,1774011487.3796778
30,1774011487.409461
30,1774011487.4392734
30,1774011487.4690866
30,1774011487.4988983
30,1774011487.5287595
30,1774011487.5585747
29,1774011487.5884502
29,1774011487.6184535
30,1774011487.648387
29,1774011487.678298
29,1774011487.708093
29,1774011487.7379506
29,1774011487.767772
29,1774011487.7975738
29,1774011487.8273947
29,1774011487.8572
29,1774011487.8870182
30,1774011487.916821
29,1774011487.9466262
29,1774011487.9764185
29,1774011488.0062435
29,1774011488.0360389
29,1774011488.065856
29,1774011488.0956612
30,1774011488.125502
29,1774011488.1553133
29,1774011488.1851354
30,1774011488.2149432
29,1774011488.244795
30,1774011488.2745836
30,1774011488.3044314
30,1774011488.3342352
30,1774011488.3640363
30,1774011488.3938527
30,1774011488.4236596
30,1774011488.4534833
30,1774011488.4833367
30,1774011488.5131893
30,1774011488.5430155
30,1774011488.5728824
30,1774011488.6029735
30,1774011488.6328628
30,1774011488.6627584
30,1774011488.6926105
30,1774011488.7224238
30,1774011488.7522454
30,1774011488.7821112
30,1774011488.8119357
30,1774011488.841752
30,1774011488.8715584
30,1774011488.9013703
30,1774011488.9311795
30,1774011488.960996
30,1774011488.9908328
30,1774011489.020751
30,1774011489.0505912
30,1774011489.0804272
31,1774011489.1102817
31,1774011489.140082
32,1774011489.1704688
34,1774011489.2002687
36,1774011489.2301526
36,1774011489.2599733
36,1774011489.2897851
37,1774011489.3195863
37,1774011489.349392
37,1774011489.3791964
37,1774011489.4090087
37,1774011489.438822
