X_mm,Y_mm,Timestamp
926,1130,1771516312.4120245
949,1130,1771516312.4614964
980,1116,1771516312.516598
1008,1115,1771516312.5638978
1024,1103,1771516312.6139543
1017,1109,1771516312.663776
1045,1093,1771516312.711135
1084,1089,1771516312.7621288
1104,1089,1771516312.8134675
1170,1086,1771516312.860411
1140,1094,1771516312.9179747
1173,1097,1771516312.9606261
1202,1102,1771516313.0119894
1214,1112,1771516313.0616024
1216,1128,1771516313.1128838
1213,1148,1771516313.1628954
1211,1162,1771516313.210485
1205,1171,1771516313.2669666
1189,1162,1771516313.3090787
1143,1198,1771516313.3615563
1066,1212,1771516313.413604
1151,1206,1771516313.4607651
1129,1210,1771516313.5117314
1139,1183,1771516313.5604055
1164,1186,1771516313.6095133
1168,1206,1771516313.658757
1197,1182,1771516313.7136986
1212,1169,1771516313.7609704
1231,1183,1771516313.8079708
1204,1184,1771516313.859505
1216,1239,1771516313.9108946
1226,1220,1771516313.9613101
1235,1224,1771516314.0100014
1225,1180,1771516314.067011
1232,1184,1771516314.110557
977,1187,1771516314.1619532
1219,1180,1771516314.2097611
1227,1184,1771516314.267431
1240,1187,1771516314.3114283
1235,1216,1771516314.36684
1219,1200,1771516314.4125075
1220,1189,1771516314.4584537
1221,1177,1771516314.5138183
1232,1158,1771516314.5626261
1246,1133,1771516314.6134672
1217,1112,1771516314.6612113
1216,1088,1771516314.7116644
1210,1066,1771516314.763866
1220,1046,1771516314.809133
1215,1019,1771516314.8695993
1214,1000,1771516314.913778
1217,989,1771516314.9595618
1211,975,1771516315.012481
1237,963,1771516315.0660388
1220,957,1771516315.1112194
1187,961,1771516315.16048
1199,959,1771516315.2096174
1145,951,1771516315.26295
1137,950,1771516315.3143167
1156,946,1771516315.3636346
1137,944,1771516315.4122593
1084,941,1771516315.4617078
1081,932,1771516315.5138474
1058,935,1771516315.5619538
1056,930,1771516315.6190534
1035,929,1771516315.668681
1026,929,1771516315.724098
1009,928,1771516315.7251244
1036,933,1771516315.7775974
994,926,1771516315.8274004
963,931,1771516315.8762932
950,942,1771516315.933579
974,940,1771516315.976828
969,951,1771516316.0293763
955,961,1771516316.075158
960,974,1771516316.1307788
945,989,1771516316.1765633
961,1002,1771516316.2328117
852,1008,1771516316.2914414
948,1023,1771516316.3439984
944,1035,1771516316.3928895
940,1051,1771516316.4462597
950,1066,1771516316.4929676
945,1079,1771516316.544398
958,1087,1771516316.5930247
980,1108,1771516316.644277
945,1126,1771516316.6942377
940,1138,1771516316.7434337
939,1145,1771516316.8011127
947,1134,1771516316.8452508
937,1155,1771516316.8939006
942,1146,1771516316.9469502
919,1150,1771516316.9998555
905,1150,1771516317.0423
881,1151,1771516317.092842
862,1156,1771516317.1606593
842,1171,1771516317.2116332
811,1167,1771516317.2619967
794,1111,1771516317.3138
768,1135,1771516317.3648798
745,1129,1771516317.4116638
735,1215,1771516317.46005
708,1222,1771516317.511803
691,1125,1771516317.5625136
684,1122,1771516317.609791
669,1084,1771516317.6694493
655,1088,1771516317.7092533
644,1072,1771516317.761443
639,1068,1771516317.8080535
623,1072,1771516317.8652656
625,1066,1771516317.9136467
620,1075,1771516317.9627018
618,1052,1771516318.0136616
622,1055,1771516318.0136616
635,1046,1771516318.0637112
636,1071,1771516318.114734
641,1137,1771516318.1646717
645,1155,1771516318.2132804
631,1145,1771516318.27529
621,1120,1771516318.3282468
614,1103,1771516318.3842885
608,1073,1771516318.4277165
611,1052,1771516318.4777145
622,1035,1771516318.5356708
749,1015,1771516318.5933409
599,993,1771516318.6437745
628,979,1771516318.693887
604,964,1771516318.7468164
618,942,1771516318.7951882
609,930,1771516318.843204
596,914,1771516318.8928633
600,909,1771516318.9452693
601,910,1771516318.9968646
619,902,1771516319.042924
608,891,1771516319.1010542
604,895,1771516319.1619444
596,893,1771516319.2107444
602,894,1771516319.2613907
601,893,1771516319.310137
587,905,1771516319.3616521
583,833,1771516319.4085748
665,931,1771516319.4587398
654,775,1771516319.510247
537,766,1771516319.5605898
521,775,1771516319.6190388
507,799,1771516319.6200407
928,844,1771516319.6633828
897,1785,1771516319.7195113
669,1784,1771516319.7891583
1053,1824,1771516319.8444118
964,1804,1771516319.9048398
938,520,1771516319.944012
681,521,1771516319.9961824
2103,1870,1771516320.046162
790,585,1771516320.0958629
999,605,1771516320.1457493
1009,1890,1771516320.1939313
1040,1211,1771516320.2447956
856,1249,1771516320.2950447
902,931,1771516320.3390276
747,951,1771516320.3950133
761,1049,1771516320.4443135
775,1026,1771516320.49106
803,1048,1771516320.5461266
828,1038,1771516320.6001885
850,1111,1771516320.6439362
851,1116,1771516320.6927242
852,1163,1771516320.7440956
880,1206,1771516320.7991498
846,1199,1771516320.840596
831,1196,1771516320.896861
778,1242,1771516320.9438071
1176,850,1771516321.0843377
1207,863,1771516321.1341617
1115,630,1771516321.1931896
559,957,1771516321.247821
556,688,1771516321.2742527
1395,716,1771516321.3310087
1374,706,1771516321.3775604
1370,722,1771516321.4311419
1352,723,1771516321.4784238
1350,696,1771516321.5301883
1344,682,1771516321.5764582
1341,663,1771516321.6263053
1357,1301,1771516321.6802475
1376,1002,1771516321.7293139
1398,983,1771516321.778042
1419,959,1771516321.8349917
1443,943,1771516321.8773363
1105,957,1771516321.9332795
1114,989,1771516321.9781928
1110,986,1771516322.025532
1129,1025,1771516322.0783105
1437,1021,1771516322.1282523
1425,1102,1771516322.1789584
1409,2040,1771516322.2346954
1388,2051,1771516322.294294
1319,3943,1771516322.5151455
1314,3898,1771516322.582674
1403,1951,1771516322.7928972
1423,995,1771516322.8433363
1444,962,1771516322.8991196
1126,968,1771516322.9443235
1103,980,1771516322.994973
1106,996,1771516323.047379
1142,1027,1771516323.0970235
1406,909,1771516323.79874
1238,885,1771516323.845781
1186,855,1771516323.8945913
1282,835,1771516323.951194
1096,619,1771516323.997966
1449,1213,1771516324.0501866
1404,580,1771516324.1158397
1103,553,1771516324.1616187
1027,1190,1771516324.2107596
779,1768,1771516324.2605386
532,2441,1771516324.3108022
593,2498,1771516324.3695333
756,2433,1771516324.4108045
940,2500,1771516324.4591568
799,2408,1771516324.5167563
856,1082,1771516324.561784
813,2435,1771516324.612825
119,943,1771516325.5147288
140,914,1771516325.5657856
625,954,1771516326.8880973
570,2464,1771516326.9491436
404,919,1771516327.9085634
365,933,1771516328.0189068
