Distance_cm,Timestamp
22,1774011213.5801105
22,1774011213.6102412
22,1774011213.639197
22,1774011213.6659002
22,1774011213.692552
22,1774011213.719197
22,1774011213.7458363
22,1774011213.77246
22,1774011213.799075
22,1774011213.82569
22,1774011213.8554099
22,1774011213.8852406
22,1774011213.9150681
22,1774011213.9434576
22,1774011213.9700844
22,1774011213.9967034
22,1774011214.023306
22,1774011214.049927
22,1774011214.0765393
22,1774011214.1031568
22,1774011214.1299543
22,1774011214.159778
22,1774011214.189589
22,1774011214.2194133
22,1774011214.2472641
22,1774011214.273906
22,1774011214.3005154
22,1774011214.3271317
22,1774011214.35379
22,1774011214.3803968
22,1774011214.4070067
22,1774011214.4336586
22,1774011214.4631352
22,1774011214.4929516
22,1774011214.522769
22,1774011214.5516684
22,1774011214.5783615
22,1774011214.605158
22,1774011214.6318057
22,1774011214.6584404
22,1774011214.6850793
22,1774011214.7117026
22,1774011214.738318
22,1774011214.7675567
22,1774011214.7973754
22,1774011214.8271933
22,1774011214.8570228
22,1774011214.8868287
22,1774011214.916627
22,1774011214.9464138
22,1774011214.976207
23,1774011215.0061193
22,1774011215.035915
22,1774011215.065724
22,1774011215.095516
22,1774011215.1253126
22,1774011215.1551702
22,1774011215.1849718
22,1774011215.214762
22,1774011215.2445495
22,1774011215.2743492
23,1774011215.304148
22,1774011215.3339844
22,1774011215.3638055
22,1774011215.3936243
22,1774011215.4234283
22,1774011215.4532166
22,1774011215.483016
22,1774011215.5128214
23,1774011215.5426238
22,1774011215.572558
22,1774011215.6026049
22,1774011215.6324449
22,1774011215.660661
22,1774011215.6875145
22,1774011215.7141623
22,1774011215.7408764
22,1774011215.7704363
22,1774011215.8002758
22,1774011215.8301466
22,1774011215.8599784
22,1774011215.8898184
22,1774011215.9196565
22,1774011215.9494426
22,1774011215.979225
22,1774011216.0089962
22,1774011216.0387642
22,1774011216.0685186
22,1774011216.0982883
22,1774011216.1280622
22,1774011216.1578236
22,1774011216.1875908
22,1774011216.2173514
22,1774011216.2471094
22,1774011216.2768824
22,1774011216.306638
22,1774011216.336399
22,1774011216.3661747
22,1774011216.3959599
22,1774011216.4257317
22,1774011216.4555056
22,1774011216.4852693
22,1774011216.5150242
22,1774011216.5447915
22,1774011216.5746229
22,1774011216.6046069
22,1774011216.6344295
22,1774011216.6642685
22,1774011216.6941392
22,1774011216.723943
22,1774011216.753733
22,1774011216.7835147
22,1774011216.8132918
22,1774011216.843096
22,1774011216.8729079
22,1774011216.9026778
22,1774011216.932443
22,1774011216.962262
22,1774011216.9920478
22,1774011217.0218132
22,1774011217.051581
22,1774011217.0813491
22,1774011217.1111152
22,1774011217.1408842
22,1774011217.1706526
22,1774011217.200418
22,1774011217.230177
22,1774011217.259932
22,1774011217.2897034
22,1774011217.3194714
22,1774011217.3492632
22,1774011217.3790169
22,1774011217.4087772
22,1774011217.438539
22,1774011217.4682996
22,1774011217.49813
22,1774011217.5279005
22,1774011217.5576768
22,1774011217.587484
22,1774011217.6174884
22,1774011217.6473067
22,1774011217.6771607
22,1774011217.7069697
22,1774011217.736783
22,1774011217.7665646
22,1774011217.7963707
22,1774011217.8261597
22,1774011217.8559399
22,1774011217.8857152
22,1774011217.9154885
22,1774011217.945261
22,1774011217.9750097
22,1774011218.004778
22,1774011218.0345383
22,1774011218.064272
22,1774011218.0940497
22,1774011218.1237938
22,1774011218.1535535
22,1774011218.1833313
22,1774011218.2130926
23,1774011218.2428517
22,1774011218.2725985
22,1774011218.3023555
22,1774011218.3321283
22,1774011218.361945
22,1774011218.3917043
22,1774011218.4214702
22,1774011218.451248
22,1774011218.4810185
22,1774011218.5107684
22,1774011218.5405293
22,1774011218.5703425
22,1774011218.6004126
22,1774011218.6303382
22,1774011218.660124
22,1774011218.6899498
22,1774011218.719733
22,1774011218.7495117
22,1774011218.7792745
22,1774011218.8090403
22,1774011218.8388076
22,1774011218.8686001
22,1774011218.8983824
22,1774011218.928138
22,1774011218.9579425
22,1774011218.9876995
22,1774011219.0174494
22,1774011219.047214
22,1774011219.076975
22,1774011219.106755
22,1774011219.1365225
22,1774011219.1662807
22,1774011219.19604
22,1774011219.2257867
22,1774011219.2555573
22,1774011219.285303
23,1774011219.3150764
22,1774011219.3448584
22,1774011219.3746285
22,1774011219.4044056
22,1774011219.434172
22,1774011219.4639542
22,1774011219.493759
22,1774011219.5236082
22,1774011219.553396
22,1774011219.5832493
22,1774011219.6132214
22,1774011219.6430252
22,1774011219.6728175
22,1774011219.702584
22,1774011219.7324045
22,1774011219.7622063
22,1774011219.791979
22,1774011219.8217537
22,1774011219.8515508
22,1774011219.881324
22,1774011219.9110963
22,1774011219.9408572
22,1774011219.9706297
22,1774011220.00039
22,1774011220.0301719
22,1774011220.0599713
22,1774011220.0897727
22,1774011220.119566
22,1774011220.1493833
22,1774011220.1791682
22,1774011220.2089543
22,1774011220.2387364
22,1774011220.2685075
22,1774011220.2982903
22,1774011220.3280694
22,1774011220.3579662
22,1774011220.3877888
22,1774011220.417582
22,1774011220.4473715
22,1774011220.4771523
22,1774011220.5069547
23,1774011220.5367725
22,1774011220.566557
22,1774011220.5964272
22,1774011220.626456
22,1774011220.656288
22,1774011220.6862094
