Distance_cm,Timestamp
30,1774011611.6839814
29,1774011611.7145762
29,1774011611.7428565
29,1774011611.7695572
29,1774011611.7961965
29,1774011611.8228693
29,1774011611.851648
29,1774011611.8815022
29,1774011611.911338
29,1774011611.9411578
30,1774011611.970988
29,1774011612.0008054
29,1774011612.0306287
30,1774011612.0577803
29,1774011612.0844243
30,1774011612.1110392
29,1774011612.1376963
29,1774011612.1673841
29,1774011612.1972446
29,1774011612.227061
29,1774011612.2568963
29,1774011612.2867098
29,1774011612.3165352
29,1774011612.3463676
29,1774011612.376186
30,1774011612.406026
29,1774011612.435844
29,1774011612.4656696
29,1774011612.4954877
29,1774011612.5253239
29,1774011612.5551596
29,1774011612.5827637
29,1774011612.609616
29,1774011612.6362753
29,1774011612.6630015
29,1774011612.6928527
30,1774011612.7227228
30,1774011612.7525473
29,1774011612.7804136
29,1774011612.8070683
29,1774011612.833659
29,1774011612.8602574
29,1774011612.889771
29,1774011612.919563
29,1774011612.9493537
29,1774011612.9791822
29,1774011613.009013
29,1774011613.0388224
29,1774011613.0686922
29,1774011613.096344
29,1774011613.123005
30,1774011613.1496532
30,1774011613.1762853
29,1774011613.2060142
29,1774011613.2358513
30,1774011613.2656767
29,1774011613.2938235
29,1774011613.3204687
29,1774011613.3470743
29,1774011613.373712
29,1774011613.401381
29,1774011613.4312425
29,1774011613.4611127
30,1774011613.4909592
30,1774011613.5207994
30,1774011613.5506265
29,1774011613.580579
30,1774011613.6106603
30,1774011613.6405418
30,1774011613.670416
30,1774011613.7002742
29,1774011613.7301702
30,1774011613.7599928
30,1774011613.7898204
30,1774011613.8196287
30,1774011613.8494644
29,1774011613.8794026
29,1774011613.9092329
29,1774011613.9390655
29,1774011613.9688733
30,1774011613.9986918
29,1774011614.0285149
29,1774011614.05834
29,1774011614.0881736
29,1774011614.1180172
29,1774011614.1478488
30,1774011614.17771
30,1774011614.2076073
30,1774011614.2374778
30,1774011614.2673018
29,1774011614.297123
30,1774011614.326929
29,1774011614.356804
29,1774011614.3866239
30,1774011614.4164283
30,1774011614.4462342
29,1774011614.4760451
29,1774011614.5059316
30,1774011614.5357776
29,1774011614.5655725
29,1774011614.5954452
29,1774011614.6255138
29,1774011614.6553802
29,1774011614.6852226
29,1774011614.7150643
29,1774011614.7449048
30,1774011614.774719
29,1774011614.8045397
29,1774011614.8343596
29,1774011614.8641732
29,1774011614.8940396
30,1774011614.923846
29,1774011614.9536586
29,1774011614.9834766
29,1774011615.0132873
29,1774011615.043102
29,1774011615.0729043
29,1774011615.102713
29,1774011615.1325338
29,1774011615.1623538
29,1774011615.1921751
29,1774011615.2220535
29,1774011615.2518792
29,1774011615.2816908
30,1774011615.3114986
30,1774011615.3413055
29,1774011615.3711317
30,1774011615.4009645
30,1774011615.43077
29,1774011615.4605758
30,1774011615.4903896
30,1774011615.520193
30,1774011615.5500422
30,1774011615.5799007
29,1774011615.6099377
29,1774011615.639808
29,1774011615.6696455
29,1774011615.6995
30,1774011615.7293262
30,1774011615.7591622
30,1774011615.7889738
29,1774011615.8187826
30,1774011615.8485801
30,1774011615.8783789
29,1774011615.9081619
30,1774011615.938027
29,1774011615.967865
29,1774011615.9976645
29,1774011616.027465
29,1774011616.057299
29,1774011616.0871232
29,1774011616.1169465
29,1774011616.1467645
29,1774011616.1765826
29,1774011616.2064216
29,1774011616.2362459
29,1774011616.2660885
29,1774011616.2959056
29,1774011616.3257165
29,1774011616.3555388
29,1774011616.3853557
29,1774011616.4151638
29,1774011616.4449825
29,1774011616.47479
29,1774011616.5045974
30,1774011616.5343976
29,1774011616.5641942
29,1774011616.5940962
29,1774011616.6241467
30,1774011616.6540537
30,1774011616.6839437
29,1774011616.7138133
29,1774011616.743642
29,1774011616.7734578
29,1774011616.8032873
30,1774011616.8331118
29,1774011616.8629262
29,1774011616.8927934
29,1774011616.9226093
30,1774011616.9524145
30,1774011616.9822266
29,1774011617.0120437
29,1774011617.0418499
29,1774011617.0716727
29,1774011617.101503
29,1774011617.1313703
30,1774011617.161234
29,1774011617.1910634
29,1774011617.2209253
30,1774011617.250751
29,1774011617.2805822
30,1774011617.3104076
29,1774011617.3402183
29,1774011617.3700833
29,1774011617.3998995
29,1774011617.429723
29,1774011617.459555
30,1774011617.4893782
30,1774011617.5192041
29,1774011617.5490375
30,1774011617.579068
29,1774011617.609126
29,1774011617.6390762
30,1774011617.6694615
29,1774011617.6991463
29,1774011617.7258008
29,1774011617.7524216
30,1774011617.7790236
30,1774011617.8063843
29,1774011617.8361924
29,1774011617.8660343
29,1774011617.8958316
29,1774011617.925627
29,1774011617.955439
29,1774011617.9852238
29,1774011618.015014
30,1774011618.0448525
29,1774011618.074667
29,1774011618.1044576
30,1774011618.1342397
29,1774011618.164017
30,1774011618.1938674
