Distance_cm,Timestamp
30,1774011624.1772835
29,1774011624.2072127
30,1774011624.2370672
30,1774011624.2668762
30,1774011624.2967615
29,1774011624.3265846
30,1774011624.3564372
29,1774011624.3862474
30,1774011624.416067
29,1774011624.4459054
29,1774011624.47574
29,1774011624.5055554
29,1774011624.5353703
30,1774011624.5652108
29,1774011624.5950727
30,1774011624.6251237
29,1774011624.654982
29,1774011624.6848748
29,1774011624.7147255
30,1774011624.7445507
29,1774011624.7743742
30,1774011624.8042023
30,1774011624.8340611
29,1774011624.8638768
29,1774011624.8936768
29,1774011624.923498
29,1774011624.953321
29,1774011624.9831321
30,1774011625.0129418
30,1774011625.0427434
29,1774011625.0725398
30,1774011625.102349
29,1774011625.1321604
30,1774011625.1620028
30,1774011625.1918213
29,1774011625.2216587
29,1774011625.251468
29,1774011625.2812817
29,1774011625.3110888
29,1774011625.340904
29,1774011625.37073
30,1774011625.4005363
30,1774011625.4303455
30,1774011625.460139
30,1774011625.4899824
29,1774011625.5197992
29,1774011625.5495946
29,1774011625.579476
29,1774011625.609526
30,1774011625.639401
29,1774011625.6692808
29,1774011625.6990905
30,1774011625.728914
29,1774011625.7586954
29,1774011625.7885263
29,1774011625.8183258
29,1774011625.8481076
29,1774011625.8779886
29,1774011625.9077594
29,1774011625.9375434
29,1774011625.9673228
30,1774011625.9971023
29,1774011626.026882
30,1774011626.0566485
30,1774011626.0864205
29,1774011626.116228
29,1774011626.1461105
30,1774011626.1759357
30,1774011626.205763
30,1774011626.2355971
30,1774011626.2654052
29,1774011626.2952175
30,1774011626.3250384
30,1774011626.354849
30,1774011626.3846514
29,1774011626.4144647
29,1774011626.4442906
29,1774011626.474139
28,1774011626.503956
26,1774011626.5338154
24,1774011626.5637116
23,1774011626.593565
23,1774011626.6235678
22,1774011626.6534324
22,1774011626.6832778
22,1774011626.7131302
21,1774011626.742945
21,1774011626.7728071
21,1774011626.8026133
21,1774011626.8324306
21,1774011626.862247
21,1774011626.892067
21,1774011626.9219463
21,1774011626.9517848
22,1774011626.9815981
22,1774011627.011402
22,1774011627.041226
22,1774011627.07105
23,1774011627.1008492
22,1774011627.1306605
23,1774011627.1604886
22,1774011627.1902974
22,1774011627.2201297
22,1774011627.2499816
22,1774011627.2798028
22,1774011627.3095963
22,1774011627.3394046
22,1774011627.3692281
21,1774011627.3990574
21,1774011627.4288757
21,1774011627.4586725
21,1774011627.4884963
21,1774011627.5182881
21,1774011627.5480926
22,1774011627.5780344
21,1774011627.6080854
21,1774011627.637982
21,1774011627.6678221
22,1774011627.6976583
22,1774011627.7275054
22,1774011627.7573307
22,1774011627.7871475
22,1774011627.8169649
22,1774011627.846773
22,1774011627.8765793
22,1774011627.9063613
22,1774011627.9361768
21,1774011627.9660234
21,1774011627.9958284
20,1774011628.025633
20,1774011628.0554514
20,1774011628.0852673
20,1774011628.115063
20,1774011628.1448932
20,1774011628.174702
21,1774011628.2045205
21,1774011628.2343495
22,1774011628.264163
22,1774011628.2940154
22,1774011628.3238237
22,1774011628.353644
22,1774011628.3834498
22,1774011628.4132614
21,1774011628.4430833
21,1774011628.4728947
21,1774011628.5027063
21,1774011628.532502
21,1774011628.5622978
21,1774011628.5921702
21,1774011628.6222234
21,1774011628.6520834
21,1774011628.6820307
20,1774011628.7118955
20,1774011628.7417283
21,1774011628.771559
21,1774011628.801385
21,1774011628.8312085
20,1774011628.8610344
21,1774011628.890837
21,1774011628.920658
21,1774011628.9504697
21,1774011628.9802864
21,1774011629.010114
21,1774011629.039929
21,1774011629.0697532
21,1774011629.099564
21,1774011629.1293716
21,1774011629.1591916
21,1774011629.1890142
20,1774011629.2188547
20,1774011629.2487113
20,1774011629.2785292
20,1774011629.3083618
20,1774011629.338205
20,1774011629.3680212
20,1774011629.3978374
21,1774011629.4276514
21,1774011629.4574773
21,1774011629.4873002
21,1774011629.5171232
22,1774011629.5469406
22,1774011629.5768569
22,1774011629.6069095
22,1774011629.6368241
22,1774011629.6668127
21,1774011629.696773
22,1774011629.7266748
22,1774011629.756494
21,1774011629.7863045
21,1774011629.8161144
21,1774011629.84596
21,1774011629.8757691
21,1774011629.9055834
21,1774011629.9353886
21,1774011629.9652202
20,1774011629.9950247
20,1774011630.02485
20,1774011630.054694
21,1774011630.084551
21,1774011630.1144059
21,1774011630.1442242
21,1774011630.1740944
21,1774011630.2039075
21,1774011630.2337554
21,1774011630.2635648
22,1774011630.2933764
22,1774011630.323174
22,1774011630.3529973
23,1774011630.3828201
23,1774011630.412653
22,1774011630.4424586
22,1774011630.472285
21,1774011630.5021448
20,1774011630.5319455
20,1774011630.5617554
20,1774011630.5916336
20,1774011630.621696
21,1774011630.651555
21,1774011630.6813946
22,1774011630.7112494
22,1774011630.74108
22,1774011630.7709012
22,1774011630.8007605
22,1774011630.8305702
22,1774011630.8603954
22,1774011630.8902073
21,1774011630.9200232
22,1774011630.9498193
21,1774011630.979626
21,1774011631.0094502
21,1774011631.0392685
21,1774011631.069079
20,1774011631.098873
20,1774011631.128734
20,1774011631.1585495
21,1774011631.1883929
20,1774011631.2182329
20,1774011631.2480588
20,1774011631.2779098
20,1774011631.3077352
21,1774011631.3375614
21,1774011631.3673675
21,1774011631.397165
21,1774011631.426972
21,1774011631.4568298
21,1774011631.4866598
21,1774011631.5164833
21,1774011631.5462835
22,1774011631.5761547
22,1774011631.604283
23,1774011631.630994
22,1774011631.6576643
22,1774011631.684305
21,1774011631.7138557
20,1774011631.7436898
20,1774011631.7735102
20,1774011631.8033297
20,1774011631.8331444
21,1774011631.8629522
21,1774011631.8928146
22,1774011631.9226303
22,1774011631.9524403
23,1774011631.9822419
23,1774011632.0120595
23,1774011632.041917
23,1774011632.0717447
23,1774011632.1015933
22,1774011632.1313949
22,1774011632.161235
22,1774011632.191059
22,1774011632.2208974
22,1774011632.2507102
22,1774011632.2805288
21,1774011632.3103373
21,1774011632.340163
21,1774011632.3700228
21,1774011632.3998303
21,1774011632.4296527
21,1774011632.4594731
20,1774011632.4893224
21,1774011632.5191677
20,1774011632.54898
21,1774011632.5788393
21,1774011632.6089082
21,1774011632.638787
21,1774011632.6687455
21,1774011632.6985886
21,1774011632.7284398
21,1774011632.7582705
21,1774011632.7880764
21,1774011632.8179736
21,1774011632.8477986
20,1774011632.8776119
20,1774011632.9074187
19,1774011632.9372418
19,1774011632.9670527
19,1774011632.9968672
19,1774011633.026667
19,1774011633.0564868
20,1774011633.0862863
20,1774011633.1161025
21,1774011633.145974
21,1774011633.1758204
22,1774011633.2056315
22,1774011633.235469
22,1774011633.265303
22,1774011633.2951183
22,1774011633.324933
22,1774011633.354737
22,1774011633.3845775
22,1774011633.41438
22,1774011633.4441948
22,1774011633.474055
21,1774011633.5038645
21,1774011633.5336833
21,1774011633.563515
21,1774011633.593391
20,1774011633.6234422
20,1774011633.6533072
20,1774011633.6832008
20,1774011633.7130516
20,1774011633.7428641
20,1774011633.772736
20,1774011633.8025692
21,1774011633.832391
21,1774011633.862187
21,1774011633.8920002
21,1774011633.9217935
21,1774011633.9516096
21,1774011633.9814293
21,1774011634.011229
22,1774011634.0410397
22,1774011634.0708468
22,1774011634.1007037
22,1774011634.130499
22,1774011634.1603081
21,1774011634.190158
20,1774011634.2199912
20,1774011634.249819
20,1774011634.2796266
20,1774011634.3094635
20,1774011634.3393273
20,1774011634.3691819
20,1774011634.3990252
21,1774011634.4288528
21,1774011634.4586802
21,1774011634.4884999
21,1774011634.5183187
21,1774011634.5482402
21,1774011634.5782237
22,1774011634.6082807
22,1774011634.6381955
23,1774011634.6680574
25,1774011634.6980052
26,1774011634.7278657
26,1774011634.7576966
27,1774011634.7875175
27,1774011634.817361
27,1774011634.8471742
28,1774011634.877001
28,1774011634.9068062
28,1774011634.93667
28,1774011634.9665024
28,1774011634.9962988
29,1774011635.0261693
29,1774011635.0559757
29,1774011635.0858018
29,1774011635.1156056
29,1774011635.1454399
29,1774011635.1753206
29,1774011635.2051487
29,1774011635.235014
30,1774011635.2648404
29,1774011635.2946694
29,1774011635.3244853
29,1774011635.3543096
30,1774011635.3841152
30,1774011635.4139836
29,1774011635.4437888
29,1774011635.473619
30,1774011635.5034618
29,1774011635.5332963
29,1774011635.5631049
29,1774011635.5930297
30,1774011635.6230757
29,1774011635.6529975
29,1774011635.683045
29,1774011635.7129343
29,1774011635.742771
29,1774011635.772598
29,1774011635.8024116
29,1774011635.8322377
30,1774011635.8621016
29,1774011635.891912
29,1774011635.9217238
29,1774011635.9515285
29,1774011635.9813287
29,1774011636.01114
29,1774011636.0409482
29,1774011636.070762
