X_mm,Y_mm,Timestamp
242,49,1771844360.1106687
245,49,1771844360.1716924
245,47,1771844360.2272866
243,48,1771844360.2585163
245,49,1771844360.300331
242,47,1771844360.3529532
245,49,1771844360.4244378
239,49,1771844360.4902942
242,49,1771844360.501018
243,49,1771844360.5535948
243,48,1771844360.6064136
242,49,1771844360.6698146
243,49,1771844360.7332494
242,48,1771844360.804724
243,49,1771844360.8600924
243,48,1771844360.8600924
243,49,1771844360.931811
244,49,1771844360.9949346
245,48,1771844361.0500398
243,49,1771844361.1339355
245,47,1771844361.1339355
243,49,1771844361.1911278
243,53,1771844361.2076664
242,49,1771844361.2578733
243,49,1771844361.3230157
245,48,1771844361.386434
243,48,1771844361.4498415
243,48,1771844361.5232322
243,49,1771844361.5232322
245,48,1771844361.562921
242,49,1771844361.6074839
245,48,1771844361.6707675
243,49,1771844361.723492
243,49,1771844361.8396275
242,49,1771844361.8396275
245,49,1771844361.9026327
243,49,1771844361.9659507
242,49,1771844361.9659507
243,48,1771844362.0270607
243,49,1771844362.090315
242,49,1771844362.156007
242,49,1771844362.2087772
242,49,1771844362.2193613
243,49,1771844362.2824187
243,49,1771844362.3349795
242,49,1771844362.3982196
242,49,1771844362.469746
242,49,1771844362.469746
245,49,1771844362.5248182
242,49,1771844362.5879986
242,49,1771844362.6515486
243,49,1771844362.7148654
243,49,1771844362.7148654
245,48,1771844362.786093
243,48,1771844362.840925
243,48,1771844362.9041317
243,49,1771844362.9041317
243,49,1771844362.967492
245,47,1771844363.0498214
243,49,1771844363.1047213
242,49,1771844363.1047213
243,49,1771844363.157564
244,49,1771844363.2292259
239,49,1771844363.2837555
243,49,1771844363.3546724
242,49,1771844363.4143448
242,49,1771844363.4143448
243,49,1771844363.4720402
245,48,1771844363.5458574
243,47,1771844363.5984526
243,48,1771844363.6617155
243,48,1771844363.6617155
243,49,1771844363.7037513
242,49,1771844363.756373
243,49,1771844363.8090706
245,48,1771844363.8619354
242,49,1771844363.914794
243,49,1771844363.96538
242,49,1771844364.009975
242,49,1771844364.0625305
243,47,1771844364.112842
242,48,1771844364.167947
243,49,1771844364.2101681
245,47,1771844364.2732875
243,49,1771844364.3469837
243,48,1771844364.3998976
243,49,1771844364.4636028
242,49,1771844364.4636028
243,49,1771844364.5271382
245,49,1771844364.5669556
243,47,1771844364.622363
242,49,1771844364.685733
245,49,1771844364.7384896
243,49,1771844364.8018465
243,49,1771844364.8758218
242,49,1771844364.8758218
244,49,1771844364.9392278
243,49,1771844365.0025651
242,49,1771844365.055553
242,49,1771844365.0660756
243,49,1771844365.1083486
242,49,1771844365.1720245
245,49,1771844365.2354345
242,49,1771844365.2984474
245,49,1771844365.3172286
245,48,1771844365.361682
245,49,1771844365.4249225
245,49,1771844365.4876335
244,49,1771844365.5507169
243,48,1771844365.6339462
243,49,1771844365.6339462
243,49,1771844365.6864502
242,49,1771844365.7392423
242,49,1771844365.8110049
242,49,1771844365.8656776
242,49,1771844365.8656776
245,47,1771844365.936988
245,49,1771844366.0026155
243,49,1771844366.0635707
243,49,1771844366.118729
242,49,1771844366.118729
244,49,1771844366.1815968
242,49,1771844366.2448287
242,49,1771844366.3157482
243,48,1771844366.370416
243,49,1771844366.370416
242,49,1771844366.4126623
243,49,1771844366.4630084
243,48,1771844366.5281594
243,49,1771844366.5806205
245,49,1771844366.6517925
243,49,1771844366.6648664
243,48,1771844366.7174563
242,49,1771844366.770199
243,49,1771844366.8416302
242,49,1771844366.8960207
243,48,1771844366.990263
243,48,1771844367.0425467
192,49,1771844367.0425467
243,49,1771844367.1051202
242,49,1771844367.1760893
242,49,1771844367.1760893
245,49,1771844367.2306273
242,49,1771844367.293786
243,48,1771844367.3570902
243,48,1771844367.4288502
243,49,1771844367.4288502
244,48,1771844367.483823
243,49,1771844367.5576873
243,48,1771844367.6186373
243,49,1771844367.6187804
245,48,1771844367.673838
244,49,1771844367.7372053
243,49,1771844367.7980273
242,49,1771844367.8536835
244,49,1771844367.9170341
243,49,1771844367.9170341
245,47,1771844367.9801047
242,49,1771844368.0328417
242,49,1771844368.0960226
242,48,1771844368.1064672
243,49,1771844368.1671658
245,48,1771844368.2222712
244,49,1771844368.293398
242,49,1771844368.368965
242,49,1771844368.368965
245,49,1771844368.4401014
243,49,1771844368.4952447
242,49,1771844368.566881
243,48,1771844368.566881
245,49,1771844368.6219206
245,48,1771844368.674767
242,49,1771844368.7063885
243,49,1771844368.7697709
245,48,1771844368.8324833
243,48,1771844368.9041789
243,49,1771844368.959307
243,49,1771844368.959307
243,49,1771844369.0226955
243,49,1771844369.1099813
242,49,1771844369.1632671
242,49,1771844369.1632671
244,49,1771844369.2265067
244,49,1771844369.2897646
244,48,1771844369.3530915
243,44,1771844369.416028
245,48,1771844369.416028
245,48,1771844369.479358
243,48,1771844369.572037
242,49,1771844369.572037
243,49,1771844369.6270604
242,49,1771844369.7006912
242,49,1771844369.7531166
243,47,1771844369.8160522
242,49,1771844369.8160522
244,49,1771844369.8870728
242,49,1771844369.9417796
245,49,1771844370.0021846
243,49,1771844370.0455663
242,49,1771844370.1173146
242,49,1771844370.1173146
245,49,1771844370.172295
240,48,1771844370.2356706
243,49,1771844370.29856
243,49,1771844370.3618495
242,49,1771844370.3618495
243,49,1771844370.4250343
242,49,1771844370.456808
243,49,1771844370.5095623
243,48,1771844370.5730443
243,49,1771844370.6445854
242,49,1771844370.6995347
242,49,1771844370.7624915
243,47,1771844370.7624915
243,49,1771844370.8363981
242,47,1771844370.8889086
243,49,1771844370.9519591
242,49,1771844371.015236
242,49,1771844371.015236
243,49,1771844371.0783887
238,49,1771844371.1417835
242,49,1771844371.2262836
243,48,1771844371.2678084
245,49,1771844371.2678084
245,49,1771844371.3415928
245,48,1771844371.3939023
243,48,1771844371.4644725
243,48,1771844371.4645698
245,47,1771844371.519234
243,49,1771844371.558859
245,48,1771844371.6034882
242,49,1771844371.6664817
245,48,1771844371.7290244
243,47,1771844371.7915976
243,49,1771844371.8548324
245,48,1771844371.8653145
245,47,1771844371.9281318
245,49,1771844371.9807298
243,49,1771844372.0546482
242,49,1771844372.117869
242,49,1771844372.117869
243,49,1771844372.1862836
245,49,1771844372.2252629
245,48,1771844372.2541473
242,49,1771844372.306733
243,49,1771844372.37017
244,47,1771844372.4441357
243,49,1771844372.5180783
243,49,1771844372.5261395
243,49,1771844372.5708141
248,49,1771844372.6522286
242,49,1771844372.7053614
243,48,1771844372.7686293
243,48,1771844372.7686293
243,49,1771844372.823619
242,49,1771844372.886737
242,49,1771844372.9609613
242,49,1771844373.0217462
243,49,1771844373.0217462
245,49,1771844373.085046
243,49,1771844373.1507695
243,49,1771844373.224504
243,49,1771844373.224504
242,49,1771844373.29781
242,49,1771844373.3505821
243,49,1771844373.3505821
245,47,1771844373.4220686
244,49,1771844373.4537582
243,48,1771844373.4984684
243,49,1771844373.561847
242,49,1771844373.6252897
243,47,1771844373.6968286
243,48,1771844373.7517085
243,48,1771844373.7517085
243,49,1771844373.8151333
245,49,1771844373.8891332
242,49,1771844373.9418626
242,49,1771844374.0053725
243,48,1771844374.0053725
243,49,1771844374.0475652
243,49,1771844374.1086135
243,47,1771844374.1718738
243,49,1771844374.2161605
239,49,1771844374.279127
242,49,1771844374.3423846
242,49,1771844374.4088898
243,48,1771844374.4088898
243,49,1771844374.4976616
242,49,1771844374.5419066
242,49,1771844374.594849
242,49,1771844374.6583295
243,49,1771844374.6583295
245,47,1771844374.7217407
243,49,1771844374.7848792
243,49,1771844374.869298
242,49,1771844374.869298
245,49,1771844374.911471
245,48,1771844374.974844
243,48,1771844375.0458624
243,49,1771844375.0481658
243,48,1771844375.1091526
243,49,1771844375.1638942
243,49,1771844375.2271967
243,49,1771844375.3194153
242,49,1771844375.3194153
245,49,1771844375.3848238
242,49,1771844375.4371397
242,49,1771844375.510493
242,49,1771844375.510493
242,49,1771844375.552516
243,47,1771844375.5948255
242,49,1771844375.6474423
243,47,1771844375.7107854
243,49,1771844375.7742116
242,49,1771844375.8454955
243,47,1771844375.9110436
243,49,1771844375.9111822
243,49,1771844375.9638853
245,49,1771844376.0272906
243,49,1771844376.0990496
243,49,1771844376.1541727
243,49,1771844376.1541727
245,48,1771844376.2175887
245,48,1771844376.2886853
243,48,1771844376.3620667
242,49,1771844376.414748
243,49,1771844376.414748
243,49,1771844376.4693391
244,49,1771844376.541025
243,49,1771844376.6059678
243,49,1771844376.6761262
243,49,1771844376.676683
240,49,1771844376.7325423
243,49,1771844376.7852914
242,49,1771844376.8482554
242,49,1771844376.9326835
243,48,1771844376.9326835
242,49,1771844377.0041523
242,49,1771844377.06981
243,49,1771844377.06981
243,49,1771844377.130851
243,48,1771844377.1941338
243,48,1771844377.2575848
243,49,1771844377.2575848
243,48,1771844377.3124194
243,49,1771844377.3842154
243,49,1771844377.4392197
242,49,1771844377.5023665
243,49,1771844377.5023665
243,49,1771844377.5652914
242,49,1771844377.6288817
242,49,1771844377.6918917
242,49,1771844377.7552543
243,49,1771844377.7552543
243,49,1771844377.8269315
241,49,1771844377.8820581
245,47,1771844377.9032726
244,49,1771844377.9559958
245,47,1771844378.0193443
243,49,1771844378.0803962
243,49,1771844378.1436753
243,49,1771844378.2073019
242,49,1771844378.2073019
242,49,1771844378.2619898
245,49,1771844378.3250508
242,49,1771844378.3881247
242,49,1771844378.4515328
242,49,1771844378.4515328
243,49,1771844378.514987
245,49,1771844378.5782666
243,49,1771844378.641542
242,49,1771844378.7132087
242,49,1771844378.7132087
243,49,1771844378.7692416
243,49,1771844378.832119
242,49,1771844378.8941004
243,48,1771844378.9581788
243,48,1771844379.0027459
243,48,1771844379.0027459
243,49,1771844379.0766973
242,49,1771844379.1310635
242,48,1771844379.205944
243,48,1771844379.2480252
243,48,1771844379.2480252
243,48,1771844379.319378
243,49,1771844379.3743129
242,49,1771844379.448197
243,49,1771844379.5115361
242,49,1771844379.5115361
245,49,1771844379.5830665
245,49,1771844379.6170602
246,49,1771844379.669819
242,49,1771844379.7395868
242,49,1771844379.7955298
243,47,1771844379.7955298
245,48,1771844379.858401
245,49,1771844379.921217
245,49,1771844379.984126
243,49,1771844380.055566
245,49,1771844380.055566
245,48,1771844380.1105525
243,48,1771844380.1820438
242,49,1771844380.247869
243,48,1771844380.247869
243,49,1771844380.300518
245,48,1771844380.3720653
243,49,1771844380.4348397
242,49,1771844380.4893384
242,49,1771844380.5520465
242,49,1771844380.5520465
245,49,1771844380.6153338
238,49,1771844380.6867461
243,49,1771844380.7519243
243,49,1771844380.8044362
245,49,1771844380.8044362
242,47,1771844380.8675878
238,49,1771844380.9304292
237,49,1771844380.9934847
238,49,1771844381.0666378
237,49,1771844381.0666378
238,47,1771844381.1189268
237,49,1771844381.1710436
237,49,1771844381.223778
238,49,1771844381.2945435
237,49,1771844381.349542
237,49,1771844381.349542
237,49,1771844381.4131434
238,49,1771844381.4846964
236,49,1771844381.5476205
241,49,1771844381.6129122
243,49,1771844381.6129122
243,49,1771844381.67387
241,49,1771844381.728861
237,47,1771844381.7922926
238,48,1771844381.8555827
239,49,1771844381.8555827
241,49,1771844381.9189372
241,49,1771844381.9905968
242,48,1771844382.0456438
245,47,1771844382.1381257
243,49,1771844382.1381257
241,49,1771844382.2013838
241,49,1771844382.2013838
240,48,1771844382.266517
244,49,1771844382.319157
244,48,1771844382.3923094
244,48,1771844382.4550722
240,48,1771844382.4550722
240,49,1771844382.537561
240,48,1771844382.5817924
238,48,1771844382.6451213
244,48,1771844382.6451213
245,48,1771844382.7078137
239,49,1771844382.7711632
238,49,1771844382.8430119
239,48,1771844382.9064345
243,49,1771844382.9064345
243,49,1771844382.9614964
192,49,1771844383.0248017
242,48,1771844383.0963466
243,48,1771844383.151067
242,49,1771844383.151067
245,49,1771844383.2222183
243,49,1771844383.280672
242,49,1771844383.3465402
245,49,1771844383.4063122
242,49,1771844383.4063122
242,49,1771844383.4687843
243,49,1771844383.5156963
240,49,1771844383.5692723
238,49,1771844383.6317692
241,49,1771844383.6853287
244,49,1771844383.7322059
245,47,1771844383.7885487
244,48,1771844383.862652
243,49,1771844383.862652
238,48,1771844383.9154692
238,48,1771844383.9787745
243,49,1771844384.042231
243,49,1771844384.042231
244,49,1771844384.1054738
241,49,1771844384.1867497
240,49,1771844384.2394269
239,49,1771844384.2942715
239,49,1771844384.2942715
246,49,1771844384.3676488
239,49,1771844384.420474
241,47,1771844384.483856
241,47,1771844384.5683048
241,48,1771844384.5683048
241,49,1771844384.6319976
244,49,1771844384.7054517
237,49,1771844384.7054517
241,49,1771844384.7662492
189,49,1771844384.8214202
240,49,1771844384.8739371
240,49,1771844384.9268277
236,49,1771844384.998265
237,48,1771844384.998265
238,48,1771844385.0615199
238,49,1771844385.1167517
236,49,1771844385.1801333
236,48,1771844385.2434704
237,47,1771844385.2539108
237,49,1771844385.3169773
243,49,1771844385.380228
238,49,1771844385.4333851
236,53,1771844385.5054297
236,49,1771844385.5054853
241,49,1771844385.5381062
241,49,1771844385.5908132
240,49,1771844385.653931
243,47,1771844385.725309
241,48,1771844385.780306
245,48,1771844385.862093
241,48,1771844385.862093
241,49,1771844385.9061291
242,49,1771844385.977744
242,49,1771844386.032799
242,49,1771844386.1172698
245,49,1771844386.1172698
243,49,1771844386.2012355
239,49,1771844386.2433789
240,47,1771844386.2433789
241,49,1771844386.306476
243,49,1771844386.3698146
243,49,1771844386.4326992
243,49,1771844386.4433
241,49,1771844386.4853058
240,48,1771844386.5376973
240,49,1771844386.600966
245,49,1771844386.6644022
244,49,1771844386.7463872
244,49,1771844386.801488
238,49,1771844386.801488
239,49,1771844386.8542488
240,49,1771844386.9260008
243,49,1771844386.9810503
242,49,1771844387.044443
242,49,1771844387.044443
245,49,1771844387.107811
243,49,1771844387.1711395
242,49,1771844387.234502
242,49,1771844387.2974503
242,49,1771844387.2974503
245,49,1771844387.360487
243,49,1771844387.4240422
245,47,1771844387.495528
243,49,1771844387.495528
243,48,1771844387.539986
275,50,1771844387.5905511
247,55,1771844387.645505
239,58,1771844387.699973
240,59,1771844387.7606618
235,56,1771844387.8238833
230,58,1771844387.8790119
239,63,1771844387.9415176
234,62,1771844387.9415176
241,68,1771844388.006022
244,66,1771844388.0717802
247,72,1771844388.1452882
258,73,1771844388.1563315
263,71,1771844388.195789
264,77,1771844388.2589855
261,74,1771844388.3137267
264,79,1771844388.3769064
263,82,1771844388.448498
258,79,1771844388.448498
257,86,1771844388.5033002
247,83,1771844388.5877247
250,89,1771844388.6512284
242,91,1771844388.7144883
243,88,1771844388.7144883
250,93,1771844388.7648127
269,96,1771844388.8305452
276,96,1771844388.8836126
273,98,1771844388.9551468
263,97,1771844388.9552512
257,105,1771844389.0187507
251,100,1771844389.0736668
252,104,1771844389.1432538
248,106,1771844389.1961071
251,109,1771844389.1961071
254,110,1771844389.2674167
253,107,1771844389.3223486
256,113,1771844389.396222
276,115,1771844389.459222
273,118,1771844389.459222
268,120,1771844389.5115252
266,116,1771844389.5748441
260,127,1771844389.638201
257,124,1771844389.7121239
254,125,1771844389.7121239
258,127,1771844389.7729354
259,129,1771844389.8278735
261,135,1771844389.8992147
270,134,1771844389.9012415
270,140,1771844389.958727
275,137,1771844390.0139918
272,138,1771844390.0455792
268,140,1771844390.0898566
263,141,1771844390.1426227
263,148,1771844390.1954587
267,145,1771844390.246405
271,146,1771844390.299068
272,153,1771844390.3541965
272,150,1771844390.4067645
272,156,1771844390.4701624
272,154,1771844390.5335057
268,160,1771844390.6075342
271,158,1771844390.6075342
277,163,1771844390.6915789
273,165,1771844390.7648287
281,164,1771844390.8069487
282,169,1771844390.817551
288,171,1771844390.890886
427,173,1771844390.9543757
561,170,1771844390.9543757
440,180,1771844391.017677
281,178,1771844391.081048
276,180,1771844391.154918
271,182,1771844391.154918
269,184,1771844391.2074587
266,186,1771844391.270008
263,188,1771844391.3332543
259,193,1771844391.4049125
259,194,1771844391.4049125
261,197,1771844391.459974
257,199,1771844391.5310915
256,201,1771844391.5960908
256,203,1771844391.659037
253,205,1771844391.659037
254,206,1771844391.721956
253,209,1771844391.7848883
253,213,1771844391.8375428
253,211,1771844391.911604
254,218,1771844391.911604
253,221,1771844391.9645667
258,221,1771844392.0279071
257,225,1771844392.0491624
257,227,1771844392.091376
257,229,1771844392.1517248
257,235,1771844392.1955097
261,237,1771844392.2586422
259,237,1771844392.332078
258,244,1771844392.3846397
258,246,1771844392.457533
258,252,1771844392.457533
257,255,1771844392.5314941
259,256,1771844392.5948758
258,258,1771844392.5948758
258,261,1771844392.6666467
259,262,1771844392.7322333
256,270,1771844392.7928088
256,272,1771844392.8478372
256,282,1771844392.8478372
258,279,1771844392.9109778
256,287,1771844392.9826605
256,289,1771844393.055913
257,298,1771844393.0998375
258,300,1771844393.0998375
256,873,1771844393.171117
256,875,1771844393.2342997
257,868,1771844393.2886353
261,895,1771844393.3512974
261,892,1771844393.3512974
255,927,1771844393.414523
257,904,1771844393.4778972
262,3827,1771844393.5590954
261,888,1771844393.603178
262,897,1771844393.603178
259,917,1771844393.666542
263,916,1771844393.7510457
270,349,1771844393.7934139
267,911,1771844393.8674562
277,888,1771844393.8674562
277,904,1771844393.9180348
277,916,1771844393.9732263
278,924,1771844394.0261307
276,897,1771844394.0978005
276,916,1771844394.108597
281,926,1771844394.1530442
282,935,1771844394.2164307
276,933,1771844394.2794414
286,941,1771844394.343553
288,1031,1771844394.4002564
300,375,1771844394.457212
581,1033,1771844394.457212
617,949,1771844394.520514
574,956,1771844394.583728
305,929,1771844394.6467452
295,574,1771844394.7099426
299,923,1771844394.7099426
592,940,1771844394.7729087
301,929,1771844394.836438
291,939,1771844394.8998127
285,952,1771844394.9631734
284,947,1771844394.9631734
292,947,1771844395.0030673
287,967,1771844395.0582924
285,940,1771844395.1110666
274,939,1771844395.174589
281,952,1771844395.23779
280,951,1771844395.300393
285,942,1771844395.300393
288,960,1771844395.363745
283,930,1771844395.445732
284,935,1771844395.4901433
290,944,1771844395.5535364
449,951,1771844395.5535364
420,944,1771844395.6350734
413,942,1771844395.6791706
408,951,1771844395.7505808
402,308,1771844395.805294
404,945,1771844395.8134632
404,950,1771844395.8768885
302,953,1771844395.931868
408,962,1771844395.995311
406,452,1771844396.0691955
404,965,1771844396.0691955
404,967,1771844396.1220837
270,966,1771844396.185545
270,988,1771844396.248915
397,769,1771844396.3120267
399,972,1771844396.3120267
247,960,1771844396.3858454
244,967,1771844396.438183
242,970,1771844396.5088928
170,964,1771844396.5111413
169,977,1771844396.571669
160,965,1771844396.6265256
160,964,1771844396.6827216
160,991,1771844396.742624
164,365,1771844396.805907
164,968,1771844396.805907
164,976,1771844396.8694212
164,989,1771844396.9411461
164,980,1771844396.996312
164,843,1771844397.059435
161,985,1771844397.059435
160,982,1771844397.122357
164,984,1771844397.1852722
161,985,1771844397.2697604
164,987,1771844397.2697604
164,994,1771844397.3329933
164,996,1771844397.407007
160,1002,1771844397.407007
160,989,1771844397.4706476
164,1001,1771844397.534062
164,998,1771844397.5869544
160,1002,1771844397.650229
164,997,1771844397.713712
160,1005,1771844397.713712
164,999,1771844397.7773142
160,1005,1771844397.840784
161,1008,1771844397.9042578
160,1010,1771844397.9042578
160,1019,1771844397.967648
166,1022,1771844398.0393574
160,1015,1771844398.1028905
160,773,1771844398.1663406
160,1034,1771844398.1663406
160,1029,1771844398.2215269
160,1020,1771844398.2925851
160,1025,1771844398.3474386
160,1025,1771844398.4105206
